review,label
"Color was not rose gold as per the picture. It is almost write gold. Inside silver is as expected. Size is good. Good condition, good terminations. Disappointed only with the color.",0
"I've been drinking this before my morning workouts and I've noticed that not only do I have more energy during my workouts, but also throughout the day. I highly recommend this product.",1
"Buena compra a buen precio. Luz cálida y potente muy similar a halógena. A ver lo que dura, de momento un mes.",1
This adapter was used through Europe. It was GREAT. The USB outlets charged our phones and Fitbit each night and I could use my electric hair brush too. All good!,1
Good value but difficult to use..tape gets stuck and hard to cut,0
En la. Foto parece más una cosa y luego es mala calidad que,0
I just received the pills and you already want a review of how they work. Let me use them and I will come back and update my review.,1
"Easy to setup, sounded great for about 6 months then both speakers started crackling. ours are placed under our deck for protection but both still sound terrible now.",0
I live in the country and can see far away.,1
Muy mala calidad y muy pequeñas no la recomiendo....,0
"Encantado con la atención al cliente de esta empresa. Tuve un problema y me lo solucionaron. El cargador funciona muy bien, ya tenía uno y compré otro para regalar. Tiene unas luces led color blanco que se apagan a los segundos de poner a cargar el móvil para que te dejen dormir. El modelo ha sido modificado y ahora viene con el logo en la parte delantera.",1
Deja mucho que desear. El pulso lo detectaba fatal y no servía para entrenar. La tuvimos que devolver. Perfecto por Amazon,0
Se veia de buena calidad y el diseño también estaba bien sin embargo no calzaba mi iPad en la carcasa por lo que tuve que devolverlo.,0
"Cumple bien su función, para tener al bebé ocupado mientras se le está amamantando, de momento, imagino que cuando empiece con los dientes también lo cogerá para morderlo.",1
Lo compre pero no usado no lo veo cómodo,0
"Comfortable, but bottom fitted sheet tends to bunch up due to softness.",1
Me ha gustado el diseño. No me ha gustado el flujo de vapor,1
La verdad un producto muy bueno. Me ducho con ella y no se pone negra. Es muy bonita .,1
"Some of the options will not save. For example, selecting a different ringtone is useless because the selection reverts back to the original setting.",0
Una buena solución a un buen precio.,1
Cumple perfectamente con el fin al que los he destinado. Calidad aceptable.,1
"En el seguimiento del envío pone "" entregado en recepción, firmado por el conserje"" más o menos. Según la versión del conserje, el paquete se lo ha encontrado sobre su silla, en el portal del inmueble, sin que él lo haya recepcionado... El repartidor habrá llegado en el transcurso de tiempo en que ni yo, ni el conserje, nos encontrábamos en el domicilio, por lo que el paquete ha quedado al buen hacer y entender de los vecinos, por suerte vivo rodeado de gente honrada. Si éste es el sistema de entrega de los envíos, será mejor que cambien de repartidor",0
This heater worked great for a few months. I was very pleased with it at first. But within 6 months it stopped working. Will not be wasting my money on this thing again.,0
"Sin ningún viento usándolo en la playa a mucha distancia del agua no respondía a los controles y se ha ido directamente al mar, si salir a flote después para recuperarlo,ha funcionado mal desde el primer momento, por lo que he leído es cosa de la última actualización de Parrot de su aplicación, no se ,el caso es que me ha durado unos minutos, Después de hablar con Amazon me han devuelto el dinero, bien por Amazon y por la empresa proveedora pues a sido muy ágil,he averiguado que el fallo es de la aplicación de Parrot que pierden el control le pasa a todo el mundo. Lastima pues me encantaba este dron",0
"Las he recibido antes de tiempo, para passat cc 2011, No Dan error, van de lujo y no deslumbran nada, las recomiendo al 100%, con otros modelos me daban fallo y con estas muy contento.",1
"Hace unos años compré estas mismas guantillas aqui en amazon pero el grip no era ni parecido, de hecho, era otro material que no agarraba nada. Veo que han tomado nota y estas ya van con un material anti-deslizante en condiciones. El grosor es óptimo, nada que objetar.",1
"Buen juego. El primero que juego en PS4 (la primera de todas) a 60 fps. Eso sí, las misiones más repetitivas que yo que sé. Es todo el rato ir de punto A a punto B teniendo que eliminar hordas de monstruos por el camino. Eso sí, parando de vez en cuando a buscar los coleccionables. A las 8 horas de juegos ya estaba esperando acabarlo, casi me aburría y todo.",1
"Good fit. Had about a year now. Pull into garage in winter. Holding up so far, but the material does not seem like top of the line. So 4 stars. It's ok.",1
¡Recibí una dimensión superior a mi pedido!,0
No hace nada . No lo recomiendo,0
No es original y el cable es muy corto y grueso. Difiere mucho del original. No lo recomiendo en absoluto,0
"Es una base mala, tela de mala calidad, mal rematada y materiales justitos. Ideal para salir del paso si no te llega demasiado dañada",0
"MUY BONITAS PER LAS TENGO SOLO HACE 3 MESES Y YA NO FUNCIONAN BIEN Y ESO QUE LAS CUIDO , PARA MI UN TIMO EN TODA REGLA POR EL PRECIO QUE LAS VENDEN",0
Does not plug in well.,0
"This rug tape is a life saver!!! My dog used to make the smaller rugs in our apartment slide all over the floor. No more! Now my rugs stay in place where they are supposed to, no matter how wild my dog gets. Definitely recommend using this for any area rugs or runners.",1
"no es lo que esperaba, dura 10-12 horas como mucho, no he notado nada.",0
Love these compression socks! I'm a RN I wear them for work!,1
Son para ir acompañadas del accesorio con cascabeles o cualquier otro que agarre al puntero de la caña . Iluminan lo suficiente. El defecto es que me han llegado al menos 4 o 5 piezas con la pila gastada o defectuosa.,0
No cumplió con mis expectativas; no es compatible con el drone Tello (ni siquiera con el Octopus lo he podido conectar),0
"I prefer the older model which is turned on by the pressure from the tire, rather than a button you have to press. It always seems to turn off automatically just before I'm ready to take the pressure on the next tire.",1
"Disappointed!! I loved the colors -so pretty. But as others reviewed, the product is smelly, sticks, dries like glue with burning sensation on lips. Don’t buy and if used, coconut oil is your rescue!!!",0
Funciona perfectamente y hace su cometido de almacenar información,1
"This case is very pretty, yet professional looking. The rotation is important for me and works well, and I also like having a stylus holder and pocket for business cards etc. As others have mentioned, it is difficult to remove, but I rarely need to once it’s set up. The only other improvement I would like is that there are only two positions, a third would be perfect. All in all a good choice for the price.",1
Pese a que no entiendo mucho de sonido si que se distorsiona un poco en los graves pero son muy comodos además aislan bastante del ruido del exterior.,1
Too bulky in the middle,0
El precio era más barato que cualquier tienda que había mirado y son originales,1
Lamentable aun no he recibido el pedido...llevo esperandolo desde la fecha de entrega mas de 15 dias y nada de nada no lo recomiendo a nadie esto es un timo..,0
"Nice charger, but keeps turning off and right back on again when charging phone. The annoying tones sound many times every charge cycle.",0
"Ha llegado rápido, la caja perfecta y protegida, con su peana y su codigo para un objeto del juego. Aparentemente todo bien.",1
Does the job and one of the only I could find for grandson's LG Rebel,1
"The water didn't get very hot and ran through quickly, making a weak cup of coffee. After having it a little more than a month, only half of the water would go through, basically making a mini cup of weak coffee. Amazon said we had it more than a month so we would have to contact the company. The company said it was still under warrantee but we would have to pay $11 shipping and handling to get a new one. $11 is a lot of money considering we don't know if the second one will break after a short time. So now we have a $40 piece of garbage and will be replacing it with a different brand. Very dissatisfied!",0
"El mejor aceite para hidratar. La única pega es que se sale a veces al llevarlo de viaje, me tuve que comprar otro bote en el chino para poder transportarlo",1
No se ha pegado bien en la parte superior izquierda iphone 6 siguiendo las instrucciones del fabricante. Buena presentación. Saludos.,0
"Beautiful ! Love this so much , I love Harry potter and when I saw this I really wanted one , such a great quote",1
Facil de montar y cumple con lo que ofrece,1
Please do not buy this! I was so excited and I got one for me and my co worker because we freeze in our offices. It's so small and barely even heats up. One of them didn't even work at all!,0
The box arrived crashed and opened.,0
Much prettier in Person,1
I've been reading alot on an iPad and have been getting terrible neck and back aches. This thing is easy to assemble and quite compact when you want to put it away. I recommend to anyone reading on a device for long periods. It will literally save your neck :),1
"Ha sido un regalo qué ha pedido mi hijo de 9 años, le gusta mucho, creo que es un tipo de juguete de los que les gusta o no les gusta, para que lo tengan en cuenta.",1
First track is the best. Kind of boring otherwise. No originality of guitar tone or riffs. Heard it all before. Expected more as he was highly hyped as the next torch bearer of the blues.,0
"The device is nicely designed and quiet and seems to do a good job lowering allergen levels in our bedroom. However, it has one really silly design flaw - when plugged in it is always lit with an LED (red when off, blue when running). These lights are much dimmer than the night light they offer, but still much brighter than they should be for one's bedroom. I tape over the light, but it is impossible to block it out completely without also interfering with the air flow. Too bad!",0
"GPS funciona a ratos, normalmente muestra que mi hijo esta a 500-600 metros de donde realmente esta. Definitivamente no cumple con lo prometido, y por el precio se espera bastante más.",0
"Lo compré para poder realizar el Super Charge de mi Huawei P10 en mi coche y funciona perfectamente, llevo el móvil siempre a tope.",1
"Llegaron bien. Se adaptan perfectamente al móvil, fáciles de limpiar e intercambiar.",1
Awesome pan. Keep metal away from this pan and clean after use.,1
"Me parece que la empresa de reparto correos express en Cuenca es irresponsable,nefasta y viendo resto de opiniones no se como Amazon no deja d trabajar con ellos. Impuntuales, nunca reparten cuando está previsto siempre recibes los paquetes tarde, mala atención al cliente además.",1
"Pensaba que entraría algo de luz, son muy oscuras y para una habitación infantil no me gusta , estamos re decorando una para la llegada de un bebé, hemos decidido devolverlas. Para un salón o salita quedarían bien. El tacto es muy bueno, son suaves y de buena calidad",0
"Si te gustan este tipo de fundas que protejan el móvil y te sirva para llevar tarjetas y billetes, está muy bien teniendo en cuenta el precio que tiene.",1
"The shorts are super adorable and comfortable if you size up. Originally purchased an XL, my normal size, they were way too tight. Returned for a XXL and they fit perfectly. They don’t look exactly like the product picture but they’re still cute.",1
"No es de uso ni siquiera de semiprofesional, mete ruido cuando lo conectas a una mesa o amplificador, ademas su verdadero uso es para apple. Para android tiene muchos problemas",0
"Lo esperado,bonito diseño.recomiendo usar tornillos.",1
"Lo he probado con leche normal de vaca y bastante bueno aunque demasiado dulzón para mi gusto. Viene con su cucharita medidora, muy cómodo. Le doy 4 estrellas porque es dificil que me guste algún batido de estos, hasta ahora el que más me ha gustado de todos los que he probado.",1
"Compré una y después volví a pedir otras dos. Muy útiles y de buen material, el único pero es su precio ya que me parecen algo caras.",1
"Yo lo he estado utilizando y le he dado un tiempo para ver cómo hacía efecto. Por ahora no noto ninguna mejoría , es más , se les han caído todas las flores.",0
"Llegó antes de lo previsto, el reloj es lo que esperaba, no se puede pedir mas por el precio tan bajo que tiene.",1
queda bien en el coche,1
"Plastic is way too hard,",0
Aún no lo he leido pero lo utilizaré para leerlo y depués para poner encima una lámpara,1
Diapers are great for the ones that are not dysfunctional. Everyother diaper tag on the baby's right hip is made into the diaper so I can not use them!! That's 24 unusable diapers and wasted money!,0
Muy buena compra. Suenan super bien y son comodisimos. Estoy muy satisfecho con la compra además a muy buen precio.,1
Pump settings do not work. Lowest two settings pump no water although you can hear and feel the pump working. 3rd setting pumps too much water so spills on the floor - I have varied the water depth but it made no difference. Looks great but going back as it does not work as expected.,0
"Very difficult to get anything to come out of the ""spray"" bottle. It might work if you can figure out how to dispense the product. Maybe I will soak the sprayer portion in hot water and see what happens. Otherwise will need to work out how to get it out of the bottle to be used",0
I never leave reviews but this is worth saying something. It’s veary soft and it did shed but it’s an easy fix.I would buy 2 maybe 3 sets to have a decent look .,1
Las sirenas deben ser azules y no rojas. Era para un regalo y no pude entregarlo. Yo no lo recomendaría.,0
"I've had the original Stylo as well as the Stylo 2, Stylo 2 V and the Stylo 2 Plus. Clearly I really liked the Stylos considering the fact that every time a new one came out, I purchased it. Never because one had issues or broke, just because I wanted to stay upgraded and ""in the loop"" and I did. Out of all of those phone's, not once did I ever had any problems with the phone's themselves. When I made this purchase for the Stylo 3 through Virgin Mobile, I just knew everything would go smoothly once I got the phone and set it up but I was very wrong in assuming that. This phone had so many issues that it honestly shocked me how the previous Stylos were so wonderful. I was never even able to sucessfully have this phone transferred to my Virgin Mobile account. I messed around for a little less than a week with this phone. I searched for information on the internet and made various calls desperately trying to give the Stylo 3 the benefit of the doubt hoping it was just me doing something wrong but sadly I wasted a lot of time doing so because it was 100% the phone having all the problems I didn't want to admit. I hate the fact that I have to give a Stylo such a horrible rating and review but I was extremly disappointed with this phone. Hopefully LG ups their game and can improve the future Stylos if there are any but this was a huge BUST. On the bright side, the return and my refund went smoothly but that's about it.",0
"Lo poco que la he usado, funciona bien. Sencilla pero efectiva. Para todo tipo de pan y ambos lados, cunde mucho",1
"Los botes son de cristal, no son muy pesados, el cierre es con tapa desmontable en dos piezas que permite un cierre seguro y antigoteo, casi hermético. Al ser de boca ancha permite un fácil llenado y vaciado. Es ideal para conservar alimentos o para transportarlos. Yo los utilizo de ambas formas y me parece perfecto para transportar ensaladas al trabajo. Lo ideal para su correcta conservación, manteniendo la frescura, es añadir los ingredientes de más húmedo, siendo el aliño lo primero, (quedando abajo) a más seco, siendo las hijas lo último. Podéis verlo en la foto",1
"I love the idea of this gate and the way it looks but I’ve now had two and they both broke, one broken outta the box and the other broke pretty immediately after setting it up. Super disappointed especially for the cost!!",0
didn't realize it had melatonin in it. it has a reverse affect on me and keeps me wired at night. does everything else it's supposed to do though.,1
Ordered the double hooks and received the single hooks.,0
"Lo compré en noviembre y en febrero la maneta del cacito donde se carga el café, se ha desmontado. Literalmente, se ha desmontado en todas sus piezas. Es increíble. Mi anterior cafetera de la marca PALSON me duró 12 años. ¿Qué clase de calidad tiene este producto que me habéis vendido? ¿Es un cafetera SOLAC auténtica? ¿Me vais a dar alguna solución? Os paso una foto de como ha quedado la maneta. Espero noticias vuestras pronto.",0
"Loved this purse but, I can't take the bad odor coming from inside the purse. I even aired it out for two days and there was no difference. In process of returning.",0
"I haven’t opened it, it’s a wedding gift. I wrapped it up without opening it or checking it out. I gave it 5 stars because it got here so quickly (Amazon Prime) If you don’t hear from me; It went along swimmingly (Smiley Face)",1
"Para el telefono va bien, normalito pero para la tablet pierde bastante sensibilidad y falla bastante, quizas la redecilla que trae ocasiona perdida de sensibilidad en la pantalla. Es mi opinion",0
but no so well on heavily stained glass....work as well as Clorox a ten times the price.,0
My 12 yr old gets compliments everywhere he goes...especially when dad and brother are wearing coinciding condiment tshirts! The print is a great quality & the yellow is very bright!,1
Lo q me gusta mucho esa limpian ya no barro en casa . Pero hacen mucho ruido.,0
"Van bien y el precio es bueno, aunque la impresora no reconoce los cartuchos",1
"I love this item, however the cap was loose on arrival and honey leaked out inside the bubble wrap. Very disappointed since this is an expensive item.",0
Gifted and they are very happy with this.,1
"This book had me smiling almost the entire time. Bodie... well... He is certainly up there with the best book boys ever. I loved almost everything about Penny and the way Bodie handled her baggage just made him all that much better. <3 The entire Tonic crew makes brief appearances, and I can only hope Veronica's story is next... and something leads me to believe hers intertwines with someone we already know. :) This was a fun read, and I know going into a Staci Hart book it will be a funny and yet steamy ride the entire way. She certainly didn't disappoint!",1
"Good book, I enjoyed reading it.",1
"Relación calidad-precio,Caro",1
"Muy práctico y de calidad, yo lo uso para la merienda de los críos. A ellos les encanta. Lo volvería a comprar.",1
"Looked terrible, caused loads of glare, doesn't have adhesive around the edges so it lifts and gets caught on things...not at all worth the money",0
"Muy pequeño y las hojas se despegan del bloc sin tocarlas. El papel muy fino, se traspasa con los rotuladores. Mala calidad",0
"Lo compré para mí habitación, le ha dado un punto zen muy bonito.. compré 3 rollos junto con unos cuadros.. más que bonito.",1
Didn't work at all. Our brand new Xbox One X did nothing with the Kinect One.,0
Corresponde a las expectativas del anuncio y a lo que yo esperaba. Es fácil de montar y de limpiar y muy ligero,1
"Pongo fotos del de la marca Purflux que tenia montado y el Bosch. Aparentemente son iguales, el Bosch 1mm mas largo. Decir que no es igual al de la imagen de Amazon, si no mas bien terminado en pvc en los extremos. Yo personalmente prefiero el Purflux al llevar en agujero superior esa parte de papel\cartón entra un poco mas a presión por que tiene que ensanchar al introducirlo hacia arriba en el cartucho del coche. El Bosch simplemente es un agujero como se aprecia en las fotos. Aunque en la imagen del anuncio si trae esa parte de papel blanco. Trae dos juntas, en mi caso solo cambio la grande que va en la tapa. Decir que engancha perfecramente en las muescas interiores de la tapa. Resumiendo: bosch y purflux son 2 buenas opciones casi identicas, en mi caso pillé el de mejor precio.",1
"I liked the price, color, fit, adjustable option & quality of the hat. I did not want a floppy beach hat, nor a dressy looking one & this one is great for everyday use & will go with whatever you're wearing.",1
"Lo compre a buen precio pero tuve un problema con un disco porque no encajaba bien en el plato y no rodaba, pedí el remplazo del mismo y sin ningún problema con Amazon. Esto esperando el reemplazo pero por lo demás una edición de lujo y muy buen sonido. Muy recomendable.",1
"These sunglasses are GREAT quality, and super stylish. I didn't think I'd love any sunnies off of Amazon, but this was the first pair I took a chance on and I love them! Definitely a great buy!",1
Antes de ponerlas el enchufe ya se había roto,0
"Mi hijo ya lo tenía desde hace un par de años y le encanta, pero éste, que lo cogí para mi sobrino para Navidad, vino defectuoso (el módulo de las pilas no funcionaba). Al menos el servicio de devolución y reemplazo, que no había utilizado nunca, me ha sorprendido gratamente, y en dos días ya tengo uno nuevo.",1
Genial coleccion de libros. Los peques encantados y los mayores tambien. Totalmente recomendable!,1
"Me ha gustado el tamaño, pero las prefiero con una tira adhesiva para poder utilizarla directamente en el sacaleches. Por lo demás, útil la bolsa para guardarlas.",1
Es muy blandito y cuando se lo estás quitando al bebé se deforma y vuelca todo lo recogido sobre el niño y lo ensucia : ( y si le has dado frutas que manchan vamos que te quedas con una cara de tonto!,0
"I have tried several wireless bluetooth earbuds and I am glad I found this one. The design is so nice, with the R/L sign showing clearly on the top, volume control, skipping to the next track or the previous track, etc. All you need. I'm very glad. The charger compartment is very compact.",1
Se adapta perfectamente y es muy bonito,1
Adhesive is good. Easy to apply.,1
Muy práctico. Bonito y útil. Diseño y tamaño muy adecuado para espacios pequeños. Se limpia de manera cómoda al poderse desmontar. El precio un poco elevado para este tipo de utensilios.,1
Its for a person with a large head,0
Did not like left stem breaking in half like a brittle pretzel only after 4 months .,1
These are great for sending kids snacks to daycare! I ordered a few different types to see what I liked best and these were easy to clean and use.,1
"Poca apertura lateral. Es robusto el soporte y tiene buen acabado. Falta un regulador de altura en una de las cuatro patas, cualquiera.",1
"Recomiendo estos dispensadores, el grande lo utilizo para el aceite ya que además de no gotear puedo seleccionar la cantidad exacta que quiero utilizar sin derrochar. El frasco pequeño lo he llenado con vinagre, en este caso se pulveriza, tener en cuenta que para realizar esa presión para poder pulverizar antes tenemos que cargarlo bombeando varias veces con el tapón, pero también va perfectamente.",1
Todo OK.Cumple con todo lo anunciado y se adapta perfectamente a mi galaxy S8 incluso con el protector de pantalla que llevo instalado.,1
De las imágenes tuve la percepción de que la escalera fuese más robusta. Lo cierto es que la encontré muy frágil. Una pena tener que devolverla.,0
Es lo que estaba buscando. Quizá algo más alto pero perfecto soporte.,1
"Buen sonido y calidad si los llevas mucho tiempo la oreja duele, podían ser más cómodos",1
"buen producto por el precio que tiene.Algo ruidoso en marcha, lo imaginaba más silencioso, pero bueno, es lo que hay.",1
No es del color que se especifica en la descripción,0
Nice and warm... But no fly??? Men need a fly...,0
Super fast shipping. I love that I can accurately monitor my blood pressure from the comfort of my own home and not have to stand in the long lines at the grocery store.,1
"No está mal pero hay mejores y más económicos , bastante caro , eso si mano de santo para articulaciones",0
El producto no ha llegado a su destino. Sois unos estafadores,0
Extremely disappointed. The video from this camera is great. The audio is a whole other story!!! No matter what I do I get tons of static. Ive used several different external mics and the audio always ends up being unusable. I really wish I would've researched this camera some more before buying it. Man what a waste of money.,0
The color is not as described. It's much a much lighter blue then the picture. I think the shadowing in the picture may be a bit deceiving.,0
Venía abierto y sin el cable de carga,0
I haven’t had the necklace for more than a day and the lock is broken!!! The necklace is beautiful but I’m honestly disappointed!,0
"These are made of bamboo which at first is good, but then they tend to break off in between your teeth! Then you have to remove that by flossing, etc. They're a little different than a traditional wooden toothpick but will do in a pinch.",0
Both top corners cracked and one of the corners actually chipped/fell off. I had used the case for three months.,0
No return policy. Seems confusing to put together and there are no clear instructions or videos. I also would need to buy a luggage rack to make this work.,0
"Hemos pedido dos veces un protector de pantalla,cual es nuestra sorpresa cuamdo lo recibimos. Que las dos veces viene roto, solicitamos devolución y nos dicen que si queremos que nos devuelvan el dinero tenemos que enviar el protector roto al vendedor. Sale mas caro enviarlo para lo que cuesta el protector. Servicio penoso",0
Ideal para macetas y bonsáis El medidor de humedad no funciona,0
The magnetic backing came unglued from the base first use,0
I ordered the over 6 weeks ago and I still don't have it,0
No funcionaba para ponerlo en hora. Devuelto,0
Very nice all but one works but I really like them,0
The glasses they sent were cheap and not even remotely similar to the styles pictured.,0
"Después de cuatro días no hay manera para encender el reloj. Estoy bastante decepcionada, porque los primeros días funcionaba muy bien. Voy a reclamar el producto.",0
To long and thin for my use. Had to return it.,0
"Para un piso pequeño hay que adaptarse, y con productos como este es fácil. Pequeño, compacto y bastante completo. Me gusta que tenga la opción de poner los altavoces juntos o separados, en mi caso irán integrados ya que me gusta más como queda. En el frontal lleva ocultos las entradas por cable Jack, USB o tarjeta SD, un acierto para mí ya que no me gusta tener que estar conectándolo por la parte trasera como en otros equipos. Los botones de control están a la vista y ofrecen un uso bastante fácil e intuitivo. Lo único que me ha dejado un pelín más frío es el mando, completo y con buena recepción, pero pequeño lo que hará que lo pierda con más facilidad, será cuestión de ir buscándole un sitio fijo. Para un piso es una buena adquisición, fácil de colocar",1
It is cheap - and yes it is a CHEAP product.,0
"El endoscopio en sí me ha funcionado a la primera con la aplicación indicada en las instrucciones. Aunque tiene leds en la punta, en zonas abiertas no iluminadas la imagen es algo difuminada pero para lo que lo he comprado (mirar la estructura del falso techo del pasillo a través de los agujeros de las luces) ha sido bastante.",1
"Fuciona perfectamente. Se ajusta muy bien al tamaño de la esfera. Si se ajusta a alguno de los bordes, en el borde contrario falta mas o menos 1mm por cubrir la esfera. El unico pero que tiene es que es muy blando, y con poco se raya el protector.",1
Works good in the car,1
"De momento estoy empezando a tomarlo, ya lo conocia asi que realmente fui a tiro hecho, el precio esta muy bien.",1
"Me ha gustado todo de esta lámpara, desde el precio y su diseño, hasta la versatilidad. El único problema es que, cuando la apagas, vuelve a su posición básica. Sería mejor que volviera a la posición que el usuario maneja habitualmente. Muy recomendable.",1
"Completamente compatible para un Audi Q5. Respecto al rendimiento, no lo puedo valorar.",1
"Calidad correcta, se sujetan muy bien a la pierna y no se caen.Las he comprado en negro tambien e igual.",1
"Compré el producto para mi hijo en diciembre, como regalo navideño. A día de hoy he tenido que comprar una nueva correa. Creo que le ha durado un par de meses...",0
Las guias lonely planet están bastante bien aunque no son las que tienen el formato que mas me gusta. De todas maneras suficiente para viajar a Colombia con información necesaria actualizada.,1
Thanks that was fast and fits great.,1
"Es un buen serrucho. Pero lo publicitan como "" japonés"" y NO lo es. Dicen que es una oferta, y NO es así, es su precio de mercado. No tiene los dientes finos, y más cantidad de ellos por pulgada: (como la hoja japonesa). Insisto, es un serrucho normal, eso sí, un buen serrucho. corta bastante bien, pero sin la precisión japonesa.",1
"El producto en si es perfecto, sobre todo para personas que por enfermedad o edad tienen pies delicados. He solicitado el cambio porque la talla le va un pelin justa, era para mi padre un hombre mayor. Espero que la siguiente talla le quede bien ya que le ha gustado mucho el producto porque le ha parecido cómodo por su acolchado interior.y por su material suave",1
