review,label
"Todo muy bien y buena batería, reemplace la batería de mi iPhone 6s porque no aguantaba nada, cuando apagaba el teléfono por la noche a la mañana no tenía nada de batería y al cambiarla la batería original parecía un chicle de lámina por lo blando, esta me dura perfectamente todo el día sin tener que cargarla y aún sobra batería, totalmente satisfecho.",1
I dislike this litter. I does not clump like it should and leaves litter box a mess.,0
"La compré hace ya unos años, por lo que esta review viene con cierto conocimiento de causa. Es una cámara que para grabar fuera de casa está genial, aunque gestiona el color de una manera un poco extraña y el estabilizador o el autofocus no son de lo mejor. Si bien saco fotos con ella, sobre todo la compré para grabar vídeos y eso de que a los 15-20 minutos se apague es un gravísimo problema. Lo cual para los que nos dedicamos a eso hace que sea la cámara secundaria. Por lo demás, el menú es algo complejo y es una auténtica odisea cambiar cualquier parámetro. Si pudiera volver atrás me hubiera esperado a poder comprar algo mejor.",0
Es igual que en la foto!,1
A mi bebé le encanta. Recomiendo 100%,1
Perfecto para iniciarse en el mundo de la percusion electronica. Responde muy bien a la velocidad y a la presion Perfecti ha que podemos insertar infinidad de sonidos dn general una pasada,1
Es un poco más estrecha que la pantalla del móvil. Debería ser algo más grande para ocupar toda la pantalla .,0
"Con el precio que tienen no se puede pedir más, muy precisos, pero las ventosas suelen durar 5 meses, llevan un cable que para los acuarios se me antoja excesivamente largo..",1
"No he visto un libro con tantas faltas de ortografía y gramática en mi vida. Sobre todo las tildes... Respecto al contenido, es fresco y positivo, pero es una continua repetición de las mismas ideas y mensajes durante todo el libro...",0
No me ha gustado..es muy pequeño...cualquier cosa que .eras apenas entra o risa con las resistencias,0
"This was more than a story about cricket - this was a story of a young, strong muslim women trying to pursue her dream to play a sport in India. Her struggles to overcome her culture and traditions were inspiring and eye opening. The cinematography was gorgeous - I loved the feeling of being in India. The music was spot on and the over all story/message was enlightening. I hope everyone can see this film. Well done!",1
"Después de tanto bombo que s ele ha dado a esta historia, me llamaba muchísimo y aunque se me ha hecho muy amena y adictiva, siento que me ha faltado algo para que fuera de 5 estrellas.",1
"Funciona muy bien, las luces y la música van bien y distraen al bebé. Para mi gusto necesitaría un puntito más de succión, si el bebé tiene mucho moco se puede quedar corto. Se monta y desmonta fácil para limpiarlo, es lo que esperaba con la compra. Volvería a comprarlo, el hecho de que tenga 3 niveles de succión está genial. Viene con pilas, pero duran poquillo.",1
Ideal Para un pequeño estudio casero. La tela es fina viene doblada pero se plancha con facilidad y queda genial. Los focos dan bastante luz. Muy contenta calidad precio ideales!,1
"Huawei Y5 2019: es un teléfono normal y para la relación calidad / precio, no está mal porque cumple con las funciones y características básicas del usuario promedio. En mi caso, me molesta que no tenga brújula. Ya me ha pasado con otros móviles: si abres el maps de google y buscas una dirección para ir caminando, un móvil sin brújula no te sirve, porque no te mostrará la flecha de dirección a la que ir. Para mí esto es crítico, es decir, lo utilizo bastante, por lo que este móvil no me servirá. Obviando lo anterior, el móvil está perfecto, pero sin la brújula a mí no me sirve... el problema es que en la descripción no lo pone claramente, entonces uno da por sentado que la trae.",0
El sabor esta bien y se disuelve bien también,1
"Inicialmente quedaron muy bien y estaba muy satisfecho. Los tengo debajo de los muebles de la cocina. La instalación es algo tediosa porque se acaban despegando y hay que usar pegamento para fijarlos. Lo peor de todo es que hay zonas que, después de dos meses, están amarilleando y ahora queda fatal... no compraría este producto de nuevo. Ojalá el vendedor de alguna explicación",0
Taste horrible. Couldn't tell if it was doing any good. Waste of money.,0
Fue un regalo para mía hijo y funciona perfectamente y está bastante entretenido,1
Pone que es un pack de 3 cables y solo vienen 2. Menudo timo. Además de vez en cuando sale un aviso en el iPad de que no es un cable original.,0
I ordered white and received an ugly gold,0
Llego bien. Producto ofertado,1
"Lo compré para regalárselo de sorpresa a mi hijo y fue todo un acierto. Puede cantar, cantar distorsionando la voz, tiene 5 canciones con letra y solo con la música y puede grabar bastante tiempo y escucharlo después. Lo volvería a comprar sin dudarlo",1
Están bien pero para ponertelos en el dedo son demasiado pequeños,0
Buenas el repartidor se lea caido el paquete y los productos estan dañado,0
"Lo que más me gusta de este GPS es el tamaño de la pantalla. Se ve muy bien, y se escucha muy claro. La reproducción del audio en español está muy bien conseguido, y tiene todas las funciones que vas a esperar de un GPS. Físicamente viene con un soporte ventosa para el cristal del coche, un cable para el mechero i un cable para el USB. La pantalla es táctil, y viene con un lápiz para escribir en él, aunque no hace ninguna falta, yo lo hago con el dedo. Yo lo uso exclusivamente como GPS, pero me ha sorprendido que tiene un sistema operativo andorid, con aplicaciones, juegos, etc. Además hay un simulador de Windows, como veréis en las propias fotos. Total, que si quieres lo puedes usar para ver películas en ruta, o consultar cosas en internet. La pantalla se ve muy bien a plena luz, y no molesta por la noche. En la función GPS tienen infinidad de opciones configurables que no terminaría nunca de describir. Un detalle curioso es que a parte de llevar su propio altavoz (tal y como yo lo estoy usando), puede emitir a cierta frecuencia y escucharlo por la radio del coche. Se conecta a internet através de bluetooth por ejemplo conectándolo al teléfono móvil. Ah, y la ventosa pega muchisimo. En definitiva, un muy buen GPS, sin ningún tipo de duda.",1
"We use Wooster all the time in 9"" and 11"" rollers and love the coverage. Tried this one but the holder was not good.",0
Works great in the office to help keep all your electronics and unused cords organized in a convenient location.,1
"Los compré de repuesto y han acabado siendo mis cascos principales porque se escuchan mejor, son más cómodos y más manejables. Muy buena impresión por el momento!",1
"Los graves de este auricular están excesivamente potenciados y tapan el resto de frecuencias, Cuando usas la cancelación de ruido curiosamente el sonido mejora, parece que estuvieran solo optimizados para esta funcion por eso los he devuelto.",0
"El cierre es muy malo, el elemento de presion no existe, funciona con una especie de almohadilla y se cae la Mi band. Además no indica el tamaño y es grande para mujer",0
"Al uso el hierro de la barilla se oxida, hemos tenido que cortar parte de la esponja de la punta porque estaba marrón del óxido. Voy a comprar otro.",0
"Primeramente compre un modelo distinto. Aquí es donde empiezan los problemas, ya que me llego un modelo distinto al que compre y con unas dimensiones menores de las que especificaba como características del producto. A todo esto, me puse en contacto con el vendedor y me dieron una rápida solución. Simplemente debía de escoger un nuevo modelo y realizar una nueva compra, después de eso me aseguraron que tendría mi pedido en casa en tan solo 24 hora y me regalaban los gastos de envío del nuevo como compensación por su error. Hasta allí suena genial, y muy correcto por su parte, si no fuera porque es muy fácil decir lo pero no hacerlo. Después de 5 días, sigo con las camas erróneas en casa y esperando las nuevas. Y ha todo esto ellos han recibido el pago por adelantado y no tengo ninguna fiabilidad de la devolución del dinero dado que han demostrado que no cumplen con lo que dicen. En el caso de que gestionen correctamente esta incidencia modificare mi comentario, de mientras significa que me han tomado el pelo.",0
"La silla va muy bien, las letras del manillar se borran a la primeros usos, por el resto va muy bien.",1
No me ha llegado. Me ponia que me llegaria sobre el 28 de diciembre y aún no me ha llegado. Vale que vale menos de 1€ Pero deberia haberme llegado,0
The parakeets won't use the coconut. They hut it with their beaks sometimes but that is it. I am disappointed that it is so small. It looked bigger in the pictures. Seems to be sturdy and the birds wint get hurt.,0
"1 día y descosido...de muy mala calidad, para el precio que tiene. Descosido por las dos caras",0
"El pedido nunca llegó y reclamado 1 dia después de pasarse la fecha de entrega, alegan que la empresa de transportes ha perdido varios pedidos entre ellos el mio, además dicen que no tienen más stock hasta pasados unos días, así que decidimos anular el pedido",0
En ningún momento ves en algún sitio que estás comprando un solo bastón. Los bastones de Trail se compran por parejas pues necesitas los dos para desarrollar la práctica deportiva. Totalmente engañado con el producto cuando abres el paquete y solo viene un único bastón...,0
"al poco de ponerlo se despego, no es nada bueno, al menos a mi no me fue bien, no lo volveria a comprar",0
No funciona. No coge señal ninguna.,0
"Tiene un sonido espectacular. Bajos potentes. Sonido equilibrado. Sin distorsiones. Impecable. En mi opinión, el mejor de todos los modelos. No resulta difícil configurarlo. Lo utilizo para escuchar música y lo tengo conectado al televisor, de esta forma disfruto de los conciertos de mis músicos favoritos con muuuy buena calidad.",1
Calentitas pero las esperaba de mejor calidad ya que ponia que eran las más vendidas,0
"Acostumbrada a otras cafeteras de la misma marca y cápsulas, se me hace pequeña, pero funciona muy bien. Prefiero modelos más grandes, pero para una segunda cafetera está bien",1
Challenging. Love the fact that each session extends into 6 more days of devotional study. We are focusing each study for a 2 week period. Awesome focus point for personal growth as building meaningful relationships within our group. Thank you !,1
Espere casi un mes pague el doble y nunca llego,0
"Mi experiencia no es muy satisfactoria, los globos no duran inflados con helio más de 4 horas, luego de van desinflando y bajando. Y solo pude inflar unos 15 globos y un 4 grande, ya no me llegó para el 0. Creo que el producto es demasiado caro para lo que és. Un saludo",0
"Mochila de gran calidad, y muy comoda de llevar. El unico inconveniente que puedo sacar sería que no tiene ningun compartimento interior. Por todo lo demás genial.",1
Perfecto. El disco de Amaia. Lo que yo quería. Y llego en el plazo previsto. Si hubieran tardado menos en traerlo pues hubiera estado mejor. Ninguna queja.,1
"Funciona genial, carga mejor que con el cargador original y tiene una base de carga antideslizante",1
El mejor teclado externo que he tenido. Lo malo es que quiero comprar otro para un regalo y sólo lo he encontrado sin la ñ ¿dónde puedo comprarlo?,1
Material del plástico bueno y no gotea.,1
"He comprado un nuevo coche hace poco y a pesar de ser una marca sencilla, nuca está de madre tenerlo protegido, por lo que al ver este localizador pensé que sería buena opción y la verdad que así ha sido. Viene con los componentes necesarios para la instalación, me gustó el detalle de que trajera un fusible ya que yo siempre se los pongo a los componentes electrónicos extras que instalo en los coches o motos. Viene con un conector que separa la instalación eléctrica del localizador por si necesitas quitarlo del coche para hacer alguna actualización de firmware, lo que es muy cómodo. Una vez instalada la SIM hay operadoras que funcionan a la primera, en cambio yo tuve que seguir los pasos del manual para configurar la conexión a Internet con mi operadora, lo cual es sencillo ya que se hace por sms a la tarjeta que esta en el localizador. Ya configurado todo, y siguiendo de nuevo los pasos del manual (que es importante leerlo), se instala la app y se accede con el número de IMEI del localizador y la clave del manual, si todo a salido bien, tendremos conexión y podremos ver la localización de nuestro vehículo, así como algunas opciones más, tal como un recorrido que hagamos. La aplicación trae algunas opciones que no funcionan ya que imagino serán para otros dispositivos que funcionen con ella y sean más completos. En general estoy muy contento con la compra y mi coche está algo más protegido contra robos y yo más tranquilo! Por seguridad, la imagen de dice esta colocado el dispositivo es la de pruebas, recordar esconderlo bien pero en una zona de plásticos para que coja bien la señal GPS",1
"Hola, La imagen principal de promoción del producto no corresponde con lo que es en realidad ya que el producto no tiene el agujerito de la cámara y queda mal. Eso condiciona la colocación de la protección no permitiendo mantener los márgenes de forma simétrica. Además, en los extremos parece que no se han pegado bien. Mi teléfono es un Aquaris V",0
Siempre es recomendable disponer de un filtro como este y este ofrece buena calidad,1
"Es práctica, porque la puedes llevar a cualquier parte. La pinza te permite adaptarla a muchas superficies, pero también es estable de pie sin usar la pinza. Aporta una iluminación adecuada con diferentes intensidades.",1
Llevo varias semana tomandolo y no he notado ninguna diferencia y es por ello que no lo recomiendo en absoluto.,0
Fenomenal. Perfecto. Justo lo que quería. Magnifico. Volveré a comprar cuando pueda. Repetiría sin dudar. GRACIAS. Justo lo que quería,1
"Lo compré para un one plus 5 y es compatible con la carga rápida. Al ser de nylon es más maleable que el cable original y en principio más difícil de estropear. También es más fácil de almacenar, tiene un pequeño Velcro con el que se puede atar. La única pega es que después de unos meses de uso la pieza que cubre el ensamble entre el cable y el mini usb se mueve, esto no influye en la carga.",1
"Es cierto que la tapa baja muy lentamente y eso es un punto a su favor. El montaje es sencillo. La calidad del plástico no es q sea mala, es que es malísima. Un mecanismo tan bueno y un plastico finísimo. No te puedes sentar una vez cerrado",0
Es un libro que me encanta tanto las ilustraciones como los cuentos!,1
"Muy malos los devolví recién recibidos, compré dos pares y uno de ellos venia roto ya en la caja. Lo único bueno q no tuve ningún problema en su devolución.",0
"Muy mala calidad, producto inservible con 4 meses de uso. Dándole un uso cuidadoso, cremalleras estropeadas y mochila en general de baja calidad.",0
Muy buena calidad a un precio ajustado. ¿Que mas se puede pedir?,1
"Vale que por el precio que piden no se pueda esperar mucho pero al final es simple goma espuma. La nariz no se queda pegada y se cae cada dos por tres, ademas que a la tercera vez que la puse se rompió. Si buscan algo para tontear unos segundos y desde lejos estos pueden serviros, pero si quereis algo para llevar puesto y que sea creible pasen de este producto.",0
Lo esperado. Sin problemas.,1
Vino a los poquísimos días con el prime pero no sé si fue por el vendedor o por la agencia de correos que la caja estaba rota aunque el producto estaba intacto,0
Came all withered no saving,0
"Me ha encantado, a pesar de que no he logrado descargarme los softwares que venían de regalo. La tableta es totalmente precisa, cómoda y el tamaño me parece perfecto. Estoy miy contenta en general con la compra.",1
Producto de calidad bastante regular,0
"Te atrapa desde el principio, a cada paso en la investigación quieres saber más y más, y, sobre todo, sorprende el final inusual. Está muy bien escrito y es muy fácil de leer. Sin duda, es un libro que recomiendo. Me ha encantado.",1
"No podría estar más feliz con esta placa vibratoria. es muy estable y robusto. La máquina es muy silenciosa y tiene varias opciones de ajustes e intensidades para todas las habilidades. La he estado usando para mi circulación y leí en algún lugar que ayuda a liberar toxinas del sistema linfático. Lo empezaré a usa para hacer ejercicio también, hay un programa muy útil incluido, así como un manual de instrucciones fácil de seguir. La verdad estoy encantada, muy recomendable!",1
Una de las bombillas empezó a fallar desde el primer día y ya no funciona. No recomiendo,0
le pongo una estrella pero ni esto se merece,0
"Lo compré para el jardín . Las palomas a la hora , ya estaban de nuevo.",0
"Es un libro estupendo. Bonito y completo. Lo tengo puesto en un atril porque me da pena guardarlo en la librería. Las ilustraciones son completas, aunque son dibujos, no fotografías. Relación calidad-precio fantástica.",1
This did not come with the support bar that connects the legs so it is not wobbly - the picture shows it with the support bars - I couldn't return it because my son was coming home from foot surgery and needed it that day. It is very wobbly for a 6 foot 180 lb man,0
"Tiene un tamaño correcto, no es muy grande ni muy pequeño. Lo uso desde hace un mes y medio y de momento sigue intacto como el primer día. Se nota que es una calidad un poco superior a otros que tuve. Estoy conforme con la compra, sin duda lo compraría de nuevo.",1
"Me ha encantado, la forma de mezclar las historias lo hace muy entretenido a la vez que deseas seguir leyendo.",1
Not very good for 6 year olds small arms! Worked great for sprinkler but couldn’t use for pool or bath due to the arm opening was too large.,0
Perfecto el producto y muy rápido el envío!!!,1
Pone bien claro 20 unidades. Pero es sólo 1. En mi pueblo esto se llama timo o estafa. En Amazon parece que no...,0
"Demomento solo he usado un cartucho, pero funcina igual que el original",1
"Buena calidad! El peinado sobra, es horrible, me compre la diadema a parte",1
Me vino en una caja toda rota. Además el plastico frontal estaba arrugado como si lo hubieran usado. Es un despertador grande y bonito.,0
"Una autentica maravilla!, llevo ya meses de uso y aguanta mucho con la carga en su interior. No se calienta y va de maravilla. Una pena que ya no esté disponible a la venta. Como se nota que han sido buenas y que suerte haberla comprado!",1
"Súper ligero, muy elegante, un diseño magnífico y un sonido estupendo. Perfecto para llevarlo a cualquier parte o escucharlo en casa.",1
Mario ha conseguido mediante este libro basar en ejemplos y en reflexiones abiertas explicar de una manera simple las diferentes formas y retos que un líder debe conocer para mejorar su inteligencia emocional.,1
Perfecto para ir al gimnasio o de viaje sin renunciar a un tangle teezer. Colores y diseño muy bonitos. Estoy encantada!,1
Una máscara pierde gel y la otra tiene la cinta a punto de romperse.,0
Son demasiado pequeñas.,0
Se ha fundido muy rápido o sea ya no funciona mirar la fecha que la compré de la cual no es ni mucha gracia la verdad el sensor de movimiento bien saltaba rápido pero ya está fundida no,0
"Terrible movie. Did the author direct this? What’s with the chapter announcement every five minutes? Also, the monsters look like an even more warped version of a ninja turtle so there’s that.",0
"Me gusta el diseño, el material y que ajusta perfectamente al modelo de la tablet.",1
"Últimamente he tenido varios problemas con Amazon, casi siempre pedidos de proveedores chinos que no llegan. Este pedido nunca me llegó.",0
era justo lo que necesitaba. ha cubierto mis espectativas,1
"Mucho factor de rizado, el panel táctil falla debido a esto desde el primer dia. En menos de un año ya no funciona, no realiza carga del equipo",0
Son preciosas. Por 13€ tengo 4 fundas muy bonitas que en cualquier tienda podrían valer el triple.,1
I love how it's made of a strechy material and a light shirt. So cute.,1
Hola me parece muy mal que pongáis una fecha de entrega el dia 3 y que me he pasado todo el día en casa esperando el paquete y nada y ahora me sale que se entrega hasta el 8 ami el tiempo nadie me lo devuelve gracias,0
Mejor no gastes el dinero y utiliza el tipex de casa,0
LLegó en tiempo y no tuve que ir a buscarlo a la calle. Los busqué cerca de casa y la tienda mas próxima estaba a 1 hora. Pedí uno para probar pero compraré más.,1
Ideal para hacerle peinados,0
"El transportista de seur afirmo haber venido pero me llamo para decirme que tardaba cinco minutos todo el dia en casa con mi pareja a los 10 minutos me llama y me dice que ya habia venido y que llamo a todos lo vecinos de la comunidad y nadie abrio lo cual es falso,para mi ni se paso por el pueblo una verguenza, el producto un 10 la paqueteria pesima dudo vuelva a comprar algo si lo trae seur prefiero pagar mas a que lo traiga seur",0
"De la misma firma de Legado, compre otro modelo que ya he valorado. Este tiene la ventaja que no hay que cortarlo si va grande como era mi caso. Solo hay que desplazar la tela por una evilla inferior como si de unos tirantes se tratara. Muy buena calidad del cuero o piel y la parte azul con la bandera Española no es demasiado gruesa con lo que se ve elegante. Recomiendo su compra.",1
"Se acopla perfectamente sin necesidad siquiera de poner tornillos..sobra en cenicero , pues siempre esta por el suelo y es muy endeble . Es comodo y tiene buen hueco para aguardar objetos. Lo aconsejo..",1
"La entrega ha sido rapidísima, no obstante, el producto no llego en buenas condiciones, ya que se derramó por toda la caja. Deberían sellar la tapa para evitar que esto se repita como está pasando.",0
"La verdad que esperaba otra cosa. Aunque puede que cumpla su función de proteger la boca en ausencia de saliva creando una barrera, la boca queda pastosa y realmente no hace que produzca mas saliva, lo mismo que haría un caramelo o un chicle...",0
Solo para algunos teléfonos,0
Buena Relación calidad-precio,1
"Ligero, cómodo y con cremallera, buen producto.",1
Tras 1 semana de retraso me informaron de que mi pedido se ha perdido..y sigo sin una respuesta!!! Ni me dicen que me devolverán el dinero ni nada...silencio total por parte del vendedor,0
Me gustó mucho tanto el diseño como la practicidad.,1
Buena calidad a buen precio.,1
Demasiado pequeño me han devuelto el dinero,0
"Se notan algunas imperfecciones en la madera y en el design, pero en general la calidad-precio es buena.",1
El diseño es bonito pero en cuanto el niño usa el cepillo es como si tuviera pocas pilas (aunque se hayan puesto nuevas) no tiene demasiada vibración en su uso. Por tanto creo que es ideal para niños que estén empezando a lavarse los dientes con pasta (aprox 4 años en adelante),0
"Pues eso, lata con las cards anunciadas.",1
A must read for all who are looking for transformation in their thinking. A great inspiration in moving from fear to freedom. Add to your library today!,1
"es el segundo que he comprado solo se ha utilizado para cortas zócalos y parquet pues no duro ni un día ,como ha comentado otro comprador se ha quedado sin carburo, muy malo intentar,e devolverlo",0
Totalmente compatible con el teléfono y el reloj,1
En cuanto la usas te das cuenta de los limites y las carencias.,0
cumple con las expectativas y es barato,1
La verdad esperaba más de ellas.,1
"Los compré pensando que valdrían para deporte, pero no es así, se caen con mucha facilidad. Aún andando se caen con facilidad",0
mas caro el envio que el producto,0
"No me gustó mucho. Se pega, al final no cumple lo que promete.",0
"Las brocas o mechas de taladrar pequeñas no se pueden poner rectas del todo, cuesta , pero para pulir o cortar con disco y demás herramientas va bien",1
Sistema práctico para organizar el calzado. Económico y envío rápido.,1
Le esperaba de mejor calidad,0
"Muy contenta con este artículo que además llegó antes de tiempo, así que genial y el peque encantado con él",1
"estoy muy contento con este aspirador , es cómodo de manejar , potente y silencioso , hay que limpiar el filtro superior cada pocas pasadas pero no cuesta nada .",1
Tried to pair multiple times and never worked!!! Only pairs when 10 feet apart! THIS IS NOT WHAT I PAID FOR!,0
Hace su función pero es posible que se acabe rajando. En mi caso cuando se rompa no compro otro,0
Not much to say about a connector - works well and I would purchase again.,1
This was for our Grandson’s Birthday. The directions are extremely difficult to follow And there were parts missing My son-in-law is a mechanic and he was able to rig it up anyway I do not recommend this product,0
"These are a great value! Good sound, lightweight, foldable, and comfortable...my 6 year old son has no complaints!",1
"Lo compré con las espectativas muy altas y no defraudó en absoluto, las superaron con creces. Mejor juego de la xbox one",1
"Producto de mala calidad; al menos yo he tenido esa suerte; compre dos, una funciona y la otra no.",0
"Genial, cuesta un poco ponerlos ya que entran muy justos. Mi Citroen C4 es de 2008 y perfecto.",1
La talla es demasiado grande,1
Excelente producto fácil uso batarias duración excelente mis mascotas no siente molestia alguna cuando corto,1
Le cambié la batería a mi iPhone 6s y automáticamente nunca volvió a funcionar ni tiene arreglo ya...,0
Hola buenos días no me llego el producto..me ponía q llegaría el 3 de enero y nada pero me pone como enviado y nada mas.,0
"Me está gustando el contorno de ojos, he probado ya muchos pero este me va francamente bien. Lo que no me gusta nada es el aplicador: una base relativamente ancha con 3 bolitas metálicas, supongo para masajear, y la crema sale alredor de las bolitas lo que supone poco control sobre la cantidad y la zona a aplicar.",1
Muy buena calidad. Bienen tres de diferentes tamaños y al ser de cristal la comida no se estropea y el envase no coge olores ni se descolora.,1
"Yo fui a probarlo ayer. Es un dron bastante estable y fácil de manejar. Su app es intuitiva. Eso sí, muy importante, para que conecte el dron con la aplicación desconecta los datos móviles y activa la red WiFi. Ahora a disfrutarlo.",1
"Después de ver este tipo de moldes en multitud de blogs , con muchísimos comentarios acerca de su calidad en los materiales y diseño, me decidí por compar este. Cuál es mi sorpresa cuándo abro el paquete para examinarlo y compruebo que el molde está lleno de marcas e imperfecciones en su interior...... No sé si será normal, pero sinceramente no me lo esperaba de una marca como Nordic Ware",0
"Está bastante bien aunque es bastante fina me la esperaba más acolchada, muy fácil de colocar. Yo cogí las gris con estrellas y queda muy bonita",1
Fantástico. Molaría que fuera de luz cálida. El sensor es de largo alcance. Además dura mucho. Es un buen producto.,1
"No cubre toda la pantalla, se queda muy pequeña.",0
"Great seat however mine came with 2 different nuts to connect the seat to the bowl, one of which was HUGE and didn’t fit the bolt at all. Super upset! I had already pulled apart the old seat and started installing this one when I realized it so now I’m hoping none of my 3 kids break it or fall off before I can properly secure it.",0
Excellent product. Exactly as described. Packaged very well. Would definitely purchase from this company again.,1
"Much better than driving with no indication that you are a student driver. Maybe in the next set you can include ""new driver"" for when people graduate out of being a student driver. (for use after you pass the road test, etc.)",1
Good item and great price,1
"Miren estoy muy disgustado con este articulo tiene una pega y va pegado en la luneta trasera, claro que antes de colocarlo limpie bien la luna trasera donde se engancha y lo pegué, pues increíble en 5 minutos se cayó y no pega lo pones y cae y siempre lo mismo, no tengo solución para insertarlo en su sitio y se mantenga firme necesito una pega para plásticos y vidrios o cristales y lo tengo que pagar yo me cuesta más la pega que la luz que me han enviado, eso para mi es inaceptable, debieran tener un control de calidad mucho mejor encima de la demora en la entrega encima se despega vaya chapuza miserables hay pegas buenas resistentes y no la kaka esta me lo quedo pero desde luego que a este vendedor vetado esta claro que es de chinos todo lo hacen tan mal como pueden, insatisfecho",0
No es de buena calidad ya está desmontado desde que lo sacamos de la caja y la parte negra ya no encaja muy muy descontentos con el 🙁,0
Encaja perfectamente y además se sigue viendo el dibujo que lleva el patinete. Protege perfecto los arañazos y es fácil de montar.,1
Muy descontenta puesto que ni siquiera he recibido el producto y el importe se descontó de mi cuenta el 7 de octubre. La puntuación es de una estrella porque no puedo poner ninguna inferior.,0
Llevo tres semanas con la funda y está muy bien.,1
"I did not realize I paid double for only 12 cans, thought there was 24.",0
Doesn’t work. Used the base and dye multiple times and it barely colored anything. Takes two hours to dye multiple times just to get any color. I don’t have the time to sit around two hours every time I need to tidy up my goatee. Not worth the money,0
Still no pickup of the item for return,0
"El servicio de entrega genial. El juego, es lo peor. Como retroceder 20 años en la tecnologia.",0
"Mr. Smith puts his heart out there for everyone to see -- and by so doing, shows that we all share a common bond with our children, whether they're ours by blood or simply by association and choice. This is a sad, amazingly honest, courageous and ultimately empowering book for anyone who has experienced the loss of a loved one (including, most especially, a child.)",1
"Era justo lo que necesitamos, nuestro suelo es gris y la puerta negra con lo que queda muy estético y funcional. Evita que la puerta pegue portazos y dé en la pared. No le pongo 5 estrellas porque la tenemos recientemente y no sé cuánto durará el adhesivo pero ha sido muy buena compra.",1
"Buen sonido tanto de emisión como de recepción, muy cómodo incluso para los que usamos gafas, tanto que hay veces que se te olvida que lo llevas puesto. Emparejamiento rápido. Duración de la batería bastante buena, aún lo estoy usando a diario con la primera carga desde el 12 de diciembre.",1
A las pocas semana empieza a perder porque la goma de la rosca es de mala calidad.,0
"En muy buen estado, prácticamente nuevo. Otro gran cd de los Maiden.",1
"Sin duda cumple con su cometido, pero se podría haber ajustado por mucho el tamaño y el peso ya que su peso y tamaño son excesivos. Debe proteger pero también debe ser práctico y esto último deja mucho que desear. Aparte la Pantalla táctil pierde mucha sensibilidad. No me ha convencido.",0
Its not AS nice as it is in the picture but it is still cute,1
"La compré el 18 de enero y bastante contento con la capacidad, pero hoy, a los 3 meses y medio, ha dejado de funcionar totalmente. No ha sufrido ninguna caída, ni ningún uso intensivo, ni nada por el estilo. Simplemente, no funciona. Me siento estafado.",0
