review,label
A bit too detailed for me but interesting enough theories about how things could be to keep me going. This is a case of saving the human race against overwhelming odds.,1
Uneven sticker. The yellow plastic is peeling off the blue portion of the HRC logo.,0
It arrived in bad condition! It was bent in many places. Very unhappy,0
"Not flattering at all. Loved the print and the material was nice and thick. Good quality but the cut of the dress is not good. It doesn't hang all cute like the pic, but more like a think, stiffer flannel.",0
Decent compression sock but the sizing is not quite as advertised. Try ordering a size down.,0
I went from unable to use a mouse that lost it's dongle to able to use it very quickly.,1
"Too stiff, barely zips, and is very bulky",0
Bought as a gift for the wife. She liked it and uses it all the time.,1
Great bike but the wheels are plastic. It works fine with my 4 yrs old son.,1
Horrible quality . So give to this over stuff cheap quality pillow and over priced. The idea of “ one size fits all” is clearly their mentality,0
One pair of socks get ripped on the heel after second wearing,0
"Overall I am quite satisfied with this purchase but it was not that easy for me to install. I tried installing both ""bells"" into the plugged in transmitter several times without any luck. I was about ready to return it as not working but I thought I would give it one more try and check the batteries in the bells. Voila...there were little plastic tabs sticking out from the battery covers which I pulled on and out came the plastic piece which was covering the battery and stopping it from working. After I removed these pieces of plastic the bells worked just fine and I was completely happy with this purchase. The odd thing is that in the users instruction booklet there is no mention of the plastic over the battery which must be removed for the bell to work. It would have been allot less frustrating if they mentioned this and I didn't think the problem was that I wasn't completing the installation correctly. It's a good product with a wide variety of rings, chimes and tunes you can choose and it's easy to change whenever you want. One thing they ask in rating this bell is how ""weatherproof"" it is. I can't comment on this because it was installed July 5th 2019 and we probably won't be able to comment on how weatherproof it is until next rainy season...probably in November.",1
"This lamp looks and feels very cheap however for $10 it does the job. Item did not come with remote (box has picture of lamp with remote) and the motion sensor does not work. I chose this item because it said Amazons Choice, however it was not what I was expecting!",0
"i like this kettle so much because of it's bright red , stand out in the kitchen , bring out some enthusiasm to the life,and it has nice quality and better price!",1
Broke easily. Very poor quality.,0
Provides good amount of steam. Super quiet.,1
Just not necessary. I know. I know. Everybody's doing it. I resold mine after temporarily losing my mind and buying into the hype. I realized my pots & pans work just fine. I'm not so important I need to free up even more of my time. I can accomplish many things while browning then slow-cooking a roast. And it tastes better from the oven anyhow.,0
Liked the router until I tried to setup the flash drive as storage location for creating online storage. It caused the router to lose its mind. Sent it back!,0
"Have not used the item yet, but price great and worth trying. Delivery is what is so great! Ordered one night and arrived the next evening! Fantastic!",1
"Lasted 14 Months then died. Used a couple of times a week over 14 month period, so maybe that's all that can be expected of it.",0
never really knew if an acrylic platter could change the sound. but apparently it does,1
Not very sturdy. They are very fragile and thin. Sent back!,0
It will not turn on. It was a gift and the person called and said it does not work. It won't turn on. I would like to send back and get either another or my money back.,0
I enjoyed this book. The story was well-written and the characters were so life-like. I definitely recommend this book and look forward to reading more by this author.,1
I dislike this product it didnt hold water came smash in a bag and i just thow it in the trash,0
"It's been about a month since I have put it on my new phone. It's very pretty, design has not yet scratched off or fallen off; the clear material has NOT yellowed, and i like how it feels. It's very good quality and well worth the money. It comes with a phone stand that I dont really use but I do like it when I have used it. Good buy!",1
For the price this is the best paper. I love painting on this Very good product.,1
What a piece of shit ! Very disappointed,0
"Great product for a while, the hard plastic is a perfect fit! The problem is the rubber will start to fail in a year or two and the case will no longer be good. Shop around before you buy:)",0
Not cut to screen size of OnePlus 6. A bit smaller on the width and height. Will have to return.,0
I have been using this is in my room with peppermint oil to keep bugs away and it seems to be helping. I had no problem figuring out how to use it. I like how it has different timers and auto shut off. My only concern is the oil seems to go faster than the water and I go through a bunch of oil.,1
"This set looks great. However the tutus & tiaras smell like rotten eggs. Our party was 2 days after we received these items. We tried to revive them with fabric freshener, a dryer cycle, and airing them out. Nothing killed the stench. Super disappointed for my party princesses.",0
"I love this brand. The similarity to Fir Coat is a little bit disappointing, and both of those are very close to Salem (although Salem lacks the holographic glitter and has a black base rather than a deep blue, the colors are very close by merit of being dark blue/greens). I've TRIED to provide photos of all three for comparison, but for some reason I'm unable. I like them all and don't regret the purchase at all, it's quite cute and even if it's very close to Fir Coat...well, it's very close to one of my favorites so that isn't exactly a bad thing. As for the brand and the polish quality itself, I love this brand and find it has a lot of staying power even with the considerable abuse that I put it through. It removes well when I want it to, but holds up very well.",1
"The product looks as expected, the only downside is it’s flat. The picture makes it seem that hat had more depth. Meaning it more poking out you have to actually pull out Piece on the hat.",1
"If you are looking for some extension bit for your screwdriver, check this one out. I am expecting an extension bid holder for a while. And this one is new to me. Flexible! That means you can bend it to fit your needs. I gonna love it.",1
"Very comfortable, supportive, and fit perfectly.",1
The hinge came malfunctioned i contacted and would have to resend tje whole thing they wont just replace the hinge was very upset but my daughter loves it,1
We LOVE Crazy Aaron’s but this is SOOO LITTLE for $38. Like comically small.,0
"I bought a six pack of this product, but three of them were a different kind of deodorant I don’t use.",0
Way to small for a 10 year old,0
They didn’t fit in the tree I had,0
"Poor design in utilizing the phones features, and no amount back and forth with vendor will change that. It cheap for a reason... You invested a fair amount in the phone, so do the same for the case.",0
"Died after 90days of use, not durable as they said",0
Neither cord works after the first charger,0
"I bought this set for my son for Christmas because he is a huge Dinotrux fan, unfortunately two of the trucks were broke by Christmas night. The metal parts are well made, but the plastic is just junk.",0
Looks great and fits perfectly in my benz,1
Great price for this pretty set. It added the extra pop to our party decor.,1
The shirt is well designed and fits well. The color is really good,1
God loved them they were hot together like he said his half of a whole his Ying to his yang I loved everything about this book I hope X and Raven stay together and get only stronger together one isn’t the other without the other they need each other loved this book it is dark but smoking,1
Wish they had been wider. Takes two to go through each link,0
"These are rated very high, and I love that they are made from whole foods. But they make me very nauseous (I am not pregnant, but taking prenatal vitamins to prepare for pregnancy), and a serving size is 3 tablets at a time.",0
"I loved the idea of this... But now that I have it, I'm kind of disappointed, it's closed up in a way that if your gecko (or other reptile) is in it, you can't access the animal... This is great for feeling secure, but if you need to take your animal out for any reason, you'll have to take the whole hide out and hope the gecko comes out in a timely manner... Other then that, I like the design and size, it's bigger then expected",1
Very bright but doesn't turn off when exposed to natural or artificial light. Wouldn't buy again,0
It was exactly as advertised and very comfortable.,1
There is a recall on this unit due to fire hazard. How do I go about returning this?,0
"I like my rock, but it doesn't have any tabs or holes to use the two provided anchors. I will drill my own, but feel others should know,",1
"I'm normally very easy to entertain. This movie I struggled with. Seemed very disjointed. It was like they had a much longer story they wanted to tell, but chopped a ton of it out leaving many scenes without context. Acting was pretty good. CGI sets were a bit poor in many places. If this was based on a book I'd want to read it. Like others have said it has a neat concept.",0
Writing is too small to read otherwise a beautiful puzzle.,1
I just unboxed this freezer and its dented in multiple locations. Not what I expected from Amazon. I should have read all of the negative reviews because this apparently an issue with this brand. I plugged it in and it appears to be working. Bought a matching mini fridge at the same time and it is in a similar condition.,0
I am so disappointed. Protector broke as soon as soon as I tried to install it. I want my money back. 😑,0
And big plot holes. Big enough to drive a truck-bomb through.,0
Interesting but it seems more about him than Bess,1
Very nice a good flow for putting out the medicine . Very quiet machine..Being used daily works great...will order another,1
"This was the first time I purchased any Chemical Guys product. The problem I have encountered has never happened to me before. I have used all sorts of car care products from numerous companies and not once did the spray bottle malfunction or break on me. I was underneath my FJ and the spray bottle worked great for two sprays and then stopped. I never dropped it, I checked that it wasn't in 'off' position, I made sure the top was secured tightly. Still wont spray. I guess i can transfer to a new spray bottle but it has to be a new one because i dont want to chance getting another chemical mixed in.",0
"I finally found a glove that fits like a glove! Gloves I've purchased in the past just didn't seem to fit right. They were either to short, to tight or to big. This glove is the perfect fit. It's nice and snug and the wrist part actually comes down to my wrist and the magnetic marker is so handy to have there. I think I'll get a couple more of these while I can.",1
If I could give this 0 stars I would. It’s not at all what we ordered. Needed these cupcake rings for my daughters birthday party tomorrow and instead I am left with breast pump and breast milk accessory micro steam bags. Wtf.,0
"I really liked my purchase, I think it's a bit difficult to connect to wifi display from my laptop.",1
"Difficult to read the temperature scale. Since it stick on the outside, don't know how accurate it reads the water temperature. I prefer traditional inside thermometers.",0
it fits well with the exception it is a bit snug across the shoulders and bust area,1
This product was shipped on time. Unfortunately is was not the product featured in the listing. The listing claims it’s anti-perspirant. But what arrived at my door was deodorant. I have issued a disputed but the vendor has not responded.,0
This is just what I needed to add to my porch railing to block out my neighbors window looking right into my house. I added silk roses and silk ivy! Its so pretty and no view of the neighbor! Excellent buy.,1
"It's easy to use, has a slight scent that evaporates as it dries. So far this has been the best for my small one. His previous owner recommend this and I will forever be thankful.",1
they were too large I'm a woman's size 81/2 and I was not given an option to choose a size.,0
"Comforter looks very thin. Does not look like a full even though it was advertised as one! It has not been washed or used yet since it is a gift. Hopefully the stitching & color hold up. I am worried about the quality of this product just from looking at it. I really hope it can handle being used on a child's bed, since that it what it was intended for.... frequent wear & tear and frequent washing.... we'll see..... The price was a little high for such a thin ""comforter"", claiming to be for a full size bed. This barely covers a full!",0
The shirt is AMAZING it's just that its too small These shirts run small I'm super disappointed because I had purchased the green and had my name & birth year put on the back and can't even wear it .. Very sad 😞,1
Just got the product and tested over the weekend for a big party. It turned out great for the 8lb ribs my hubby cooked. Got lots of compliments from the guests!,1
"The dress looked nothing like the picture! It was short, tight and cheap looking and fitting!",0
I like these earbuds a lot! I bought these about 6 or 7 months ago and they still work great today! With the thick cord it does not tangle that much. The sound quality is phenomenal! If you are a fan of loud music I would definitely recommend these.,1
Not a very close shave!,0
Love frogger. Purchase came quick and in perfect condition,1
I think they were not adequate. Much too sunlight got through. Burned a lot.,0
"Overall this is seems to be working well. The motion detection is a little spotty, but it is easy to move to different spots around the yard. So far there has been a lot less squirrels in my garden.",1
"When I first brought this thing out of the box I was pissed, because it looks more like a toy than an effective piece of equipment...but don't let the look fool you. This thing is pretty hard core it's at least as bright as any other spot that I've owned, the flashlight option is also bright , and it takes and holds a charge for a long time.",1
They did nothing what the description said. I wore them not even 10 minutes and the began to fog up.,0
"Does it’s job but it just feels cheap in my hands. The seam between both sides of the cases noticeably feel awkward while holding the handle. For the price, it’s a great buy though.",1
This is not a remy human hair,0
This knife is amazing,1
"I try to turn it on, it won’t work so , it returned.",0
Easy to wire up easy to install great price,1
"Shipping took WAY to long even after I selected prime shipping, the case doesn’t look Like the picture it resembles it but it’s pretty cheap looking in person. 2 stars because it does have a nice bumper that’ll protect the screen if dropped",0
"No errors, no problems, gave my laptop a new lease on life !",1
The screen protector doesn't cover the entire screen. Very good packaging and presentation though,0
"This is a very nice book for the content, and I would recommend it as a resource for education. My complaint is that I purchased the book based on the “like new” description. Clearly, as you can see from the photos, this Book was NOWHERE near “like new” condition and unfortunately I bought based on this description. It was also packaged as “inspected” however the cover was clearly ripped from the binding. Anyway, just a warning for those purchasing from used listings, that the description of used may not be accurate/deceptive.",0
When I received it there was a power cord for the shaver but no cord for the cleaning system and the shaver cord dose not fit at all. The other problem is that there is no buttons on the cleaning system. The shaver work but that is it. Disappointed it the cleaner.,0
"This product is very small. The pictures are very deceptive and although I haven’t used them yet, I’m beginning to think this was a rip off because the price should be less due to the very small size of these. They’re only as wide as my pinky finger and as long as my index finger.",0
"I work in a warehouse and sometimes I have to move packages. The watch does not get caught on things or rub up against things, mainly because it is such a slim watch. Good buy",1
Worst purchase ever...bag is way too small cannot hold anything in it First time I opened the bag the bow at front came off in my hands Wasted my money,0
This is so adorable. Don't be put off by the thin material yes it's very thin material but you got to consider the price you're paying for it. But honestly it's so cute. When you get it definitely put it on because it looks actually much better on then you'd think. Runs small but I figured that and ordered a size larger for myself.,1
Perfect for my daughter! Arch support alleviated foot pain. She needs arch support and these are the only flip flops I have found that she can wear all day with no pain! Support yet cushioned,1
Using Bruce willis as a star in this movie suckered me into getting it. He was just window dressing,0
"If you enjoyed sky high, or simply love recognizing D-list canadian actors, I would give this one a go. It's an inoffensive way to spend an hour or so with a satisfying resolution. I thought they put a fair amount of thought into the powers they gave the kids, which were pretty original, and the cgi could have been worse. Fairly average saving the world deal with kids that bond and shit. If there was a gun to my head over this movie I would say lay off the trigger, champ.",1
Unfortunately my 8plus could not fit into it,0
"Loved this sleep mask. I have used lots of different sleep masks in the past, and this by far has been my favorite. Its adjustable , soft and keeps all the light out. I like the eye pads are concave so it's not resting right on your eyes.",1
"I purchased this for my wife in October, 2017. At the time, we were in the middle of relocating and living in a hotel. I couldn't get this scale to connect to the Wifi in the hotel. I decided to wait until we moved into our home and I could set up my own Wifi system. March 2018- I have set up my Wifi system and this scale still won't connect. Every time I try, I get the error message. Even when I am 10' away from the Wifi unit. I followed the YouTube setup video with no success. When I purchased the unit, I thought it would connect directly to my wife's phone (like Bluetooth). Instead, this scale uses the Wifi router to communicate to the phone. This system is limited to the router connection...which is usually not close to the bedroom unlike a cell phone! I wouldn't recommend this scale to anyone because of the Wifi connection. Instead, please look at systems that use Bluetooth for communication. I am replacing this with a Bluetooth connection scale.",0
They sent HyClean which is NOT for the US market therefore this is deceptive marketing,0
"Just what I thought I was buying, no complaints.",1
"While this product does work to keep the reflux in check, the side effects were pretty intense - bloating , gas for many hours after. I used it several times and got the same exact reaction. I think this may be due to the artificial sugar alcohols used to sweeten the tablets. Too bad they don't make a cleaner version of this. I've had better luck with lifestyle modifications in diet and making sure I eat sitting down, slowly and calmly (instead of standing up or eating while working.)",0
"Not really sure if it actually works, but it is broken. So I am returning it after one usage and get a new one. See picture, the screw came off. Impossible to put it back without messing everything up.",0
Soooo disappointed. The images look as though they are a copy of a copy of a copy of a copy of a copy to the point where they are so distorted and there is nothing to even color! You'd be better off making your own!,0
Nice umbrella while it worked. Now it won't stay open.,0
It was very nice! Niece enjoyed it very much! The heart in the wand popped out after dropping once but everything else was fine!,1
"I liked the style of these from the pictures because they looked a little more business professional compared to what I already own. Once I got them I didn't really like how they look on my face, but they work and the polarized lenses are decent. I look like a blind person wearing them but everyone needs a pair of throw-around glasses so these are it for me.",1
They work great. No way to change volume except with a Bluetooth device.,1
"Never received my order, took forever to respond to my messages.",0
It’s ok and not that great,0
Very easy install. Directions provided were simple to understand. Lamp worked on first try! Thanks!,1
Very durable. All in one product.,1
good fit good quality,1
"Tasted very good for a vitamin. However, did not see any difference in hair growth.",1
This was so easy to install and works great.,1
"these were a gift, and were too small. I had to go out and purchase locally",0
Made very cheap!!!! you get what you pay for,0
"Exquisite packaging, have USB C Adapter, my android, apple's old and new interface can be solved by one wire. It's great.",1
Very cute but fit was super loose! Very flimsy quality!,0
"Most worthless attempt at saving money I have ever encountered. Three of the exhaust runners either hit or miss-align the intake manifold. It took me more that 15 hours to cut and modify the runners to a point where they had an 1/8 of an inch clearance to the intake. Niw that I have everything assembled, and without touching the down pipe connections, now the downpipe is over a half inch off. To make matters worse, the connecting joint is almost too big for the flares on the downpipe and to top it all of, the supplied hardware is almost am inch and a half too short.",0
"These glasses are made well, and are durable for motorcycle rides. The only issue I have is that the lenses don't get as dark as I'd prefer. They get as dark as the middle shade in the picture of the sunglasses. I have not seen them get as dark as the top pair of sunglasses in the picture. It is super convenient to not have to take them off/ change to a different pair of shades when it becomes night.",1
"Pathetic design of the caps. Very impractical to use everyday. The caps close so tight that everyday we have to wrestle with the bottle to open the cap. With a baby in one hand opening the cap is a night mare. And on top of these extra ordinary features of super secure cap, they are so expensive when compared to other brands. Stay away from these until they fix the cap issues. We have hurt ourselves many time trying to open caps as they have sharp edges on the inner and outer edges. Not worth the price.",0
love these Los Muertos skulls i have 2 of them on a chain they are a decent size and the detail on the skulls is crisp,1
So far so good. It came right on time.,1
Great set for the family,1
The sound quality is poor. It kept skipping.,0
I like this toothpaste a lot.,1
Do not waste your money on this product! The tie mechanism is defective.,0
I never received the items,0
"I love it It is adorable , perfect size! But my glass part has a crack, can you please replace the glass part? Thank you",0
"Really pretty ring, not had it long enough to say if it will wear well or not",1
Arrived on time and in perfect condition! Very PRETTY!,1
"I wasn't paying attention and was utterly dismayed to realize this thing is 20 pages. I read the whole thing, thinking it was a sample from a book, and then suddenly no more. I need more!!",1
"Nothing special, This stuff is very thick. Then you leave it on and it dries up and needs a cake to layer on the skin that you can clean off with a moist towel. It also dries up some wh, This stuff is very thick. Then you leave it on and it dries up and leaves a cake layer on the skin that you can clean off with a moist towel. It also dries up somewhat matte- like toothpaste- instead of dewy. I have used better hydrating and moisturizing products.",0
"These bags are exactly what I was looking for when trying to find bags to carry supplies to and from school. What I did not realize is that one of them is a little skinnier than the others, but overall they work great!",1
Ordered 4 boxes to stock for staff at work. They all came looking like they got ran over by a truck. They used the worst packing available.,0
great buy for the money. Wife likes them for short trips out of the house,1
Small and compact...Despite oil it does not emit much fragrance at all. Very disappointed.,0
Does not match dark skin,0
"The one I gave this as a gift to likes it. So, I am good with that:)",1
"Difficult to open tools. Tried oiling, didn't help much. Had to use a screwdriver to pry tools open.",0
I didn't like it I received the wrong product,0
"several of the balls did not squeak at all. Overall, poor quality",0
Some of the balloons were sealed shut and would not blow up.,0
Fantastic buy! Computer arrived quickly and was well packaged. Everything looks and performs like new. I had a problem with a cable. I contacted the seller and they immediately sent me out a new one. I can't say enough good things about about this purchase and this computer. I will definitely use them again.,1
We bought this to use as a panel control for our home security system. It only works for couples of month then stop working.,0
"Best described as historical fiction, although not in the romantic sense, this novel is exceedingly well written. I was pulled into Charles' life from the first page. I loved the development of the character, Charles, and his alter ego Bulldog. I did not find the story dull or slow moving, as the critical reviewers did - the pace was just right for me. The writing is an integral part of the story, as Charles is an aspiring reporter. Entertaining and immersive, there is also some suspense and tension as Charles becomes involved with not one but 2 crime families on his way to realizing his dream.",1
"nice ointment, a bit runny but moisturizes well. There just a few ingredients and they are all natural. no preservatives. I recommend this product!",1
I expected a sturdy one as shown in the picture. As advertised it seems that the material used in the product can be open and will remain upright but the actual product does not. It looks durable though but it has to be tested during my travel when I decide to use it. I was expecting the bra cups will not be squeezed but sadly it does. I want to return both the small and the large bags but I will be leaving already and don’t have time to do it.,0
Piece of crap. Plugs have to be wiggled into place. Last one dies after 4 months. We don't make anything anymore. I guess I should try to find an extension cord at n antique store or make one myself.,0
Strange products not advertised with jalapeños and nothing good. All chips were packed on top and smashed.,0
Mouse ON/OFF button location could be located somewhere more feasible.,1
So surprised at how soft it was. Washes up wonderfully.,1
This has worked for me. The grandson can’t push it down . He does not try to put toys under it either. I just make sure we are in the room with him. It works better than what I had up around the banister.,1
Picture makes it look like you get two but they only deliver one,0
Good price for set. It comes in a chic little black velvet pouch. There are 2 styles of straws and 4 sizes. Also with color coded grips which I thought was nice so you can use them for the whole family or for guests.i really like the environmental aspect of these.,1
"Don't waste you money, don't work",0
my granddaughter loves her new kitty,1
"You cannot use a different microphone than the one that came with your camera. This is a major limitation, which means you can't make a video with high quality sound. It claimed to be a webcam, but after an hour of modification, I gave up. You have to download a third-party app to complete, for the price, this is medium, the iPhone can definitely shoot better videos, I don't recommend buying",0
"The problem is any missing instructions what to do with the product after arrival. It smells horribly, it colours all water yellow. From web I found that I should soak it for a long time (in my case I soaked it for 3 days replacing water several times). This removes significant amount of colouring and smell. Then you should use it empty. You will see how much yellow the water under the steamer is. If it is still quite a lot and the steamer smells, keep soaking, if it is just tinted with yellow and the smell is very faint, steam empty steamer several times and soak after each steaming. (i do not know if the instructions are correct but this is what I found by trial and error. Finally, when you cook food, always put baking paper under it. Especially if you steam fish. After steaming, I suggest soaking for half an hour in water. Soaking = immerse fully in water.",1
On first use it didn't heat up and now it doesn't work at all,0
Don't buy this game the physics are terrible and I am so mad at this game because probably there are about 40 hackers on every single game and the game. Don't doesn't even do anything about it you know they just let the hackers do whatever they want and then they do know that the game is terrible but they're doing absolutely nothing about it and the game keeps on doing updates about their characters really what they should be updating is the physics because it's terrible don't buy this game the physics are terrible and mechanics are terrible the people that obviously the people that built this game was high or something because it's one of the worst games I've honestly ever played in my life I would rather play Pixel Games in this crap it's one of the worst games don't buy,0
"I love the lamp style, but however the bulb that came with it arrived broken, please send a replacement. Thank you",1
"Quality of cover was not as expected, showed wear lines after one week of use",0
it looks good. I like it. gift for my wife.,1
"The pods smell fantastic, but the coffee comes out super weak and barely has any flavor to it. :/ I’m glad I also bought the Breakfast Blend. Wouldn’t buy this again.",0
This book goes up against an easy to use and simple to take after outline that will enable you to achieve your weight reduction objectives on the ketogenic eat less more rapidly and strongly than before.This eating regimen takes after the Atkins thin down and other low-carb diets.The recipes are incredibly alluring and at first look enough fundamental.i particularly recommend this.,1
I need more these are awesome for keeping things neat and clean. Looks like a pro did it!,1
"It's a nice light mount. The only issue I have with it is that it turns on my handlebar. I even put some double-sided tape underneath it before I wrapped the strap around in the hopes that it would stay in one spot, but it still doesn't. It's strapped as tightly as it can be. I gave it 4 stars because otherwise, I like it due to its lightness and flexibility.",1
Very sturdy and light weight. Used it for my hammock,1
My cheerleaders loved being able to pick out their own socks,1
"Very short on the sides. Overall, good fit but I do not like to show my belly. Too bad lad got that. Fabric very soft.",0
"Fit as expected, minus the thigh bands being a bit too tight. My main concern is how extremely thin they are. They feel cheaply made and am certain they'll snag/run my first wear.",0
Not what I expected. Picture is very deceiving.,0
Was recommended to me and was all she said it would be,1
"The game gets more complex as you proceed. You have to have a keen eye to get through it, and I enjoy a challenge!",1
"A complete and utter piece of garbage. I never damaged, dropped, or neglected this device and by the end of 3 months it is no longer charging. The response time is abysmal when trying to access apps. Then, once accessed, the phone takes it upon itself to kick you OUT of the app. The screen, at times, is completely unresponsive. The memory is virtually gone with just the addition of a few basic apps. Sometimes you get a good product at a good price. Other times, you get exactly what you pay for. AVOID, AVOID, AVOID.",0
It was of good quality but pretty thin.,1
This is a solid comb. It's perfect for my mustache and it fits nicely in my pocket.,1
Never received product,0
"I can not tell you how many times I have bought one of these. My dogs are obsessed with them! The legs don’t last long but the rest of it does, probably one of the longer lasting toys they have had.",1
"Machine was easy to assemble, and is small enough for easy storage. Moving the machine around is easy due to the lightness of it and the attached wheels. My only complaints are that the seat is a little hard, the accessory holder is not really big enough to hold a lot of remotes or anything else, and the iOS app that is included does not accurately track distance. When I get off the machine I will note the distance, time and calories burned but when I check on the app or website the distance is about 60% of what the machine/app reported during the workout itself.",1
Did not receive it yet. Was unaware it was being shipped from China.,0
"I love the pillow in the picture but unfortunately, mine does not look like that. The fabric is yellowish, texture looks different and the colors/ink are blotchy and running into the other colors. I uploaded pics but honestly looks worse in person.",0
"It wasn't what I thought it was so I sent it back , for someone that ordered the right thing the process was perfect",0
Very happy with this Tahini. Not bitter. Color is a little darker than I expected but who cares. It's delicious. Note this is Tahini made with the sesame hulls not removed and that's why I ordered it and believe is the reason it's darker in color. Most Tahini is made with the hulls removed. This Tahini is thicker but very smooth. I will be ordering more.,1
wast of money fake did one launch broke a immediately.,0
Pretty good for the money,1
"I appreciate how the author explains all about CBT. This made it easy to apply concepts to my personal life and challenges faced by others. Negative thoughts and feelings are very common and here is a way of great help, even to those who are not depressed but deal with people that are. Thank you!.",1
"I tried several if the heads it came with, but none of them seemed to work.",0
I received this product today when I opened the box it was missing the creme developer.,0
Very small bar of soap .,0
Works perfect for the area I needed at..,1
