review,label
Set completo para una fiesta de niña. Muy bonito y resistente. La única pega es que las bolsas para palomitas son un poco pequeña pero la calidad de todo el conjunto es muy buena.,1
My favorite kitchen tool!!!,1
"De momento contento con ella, tras un par de días de uso. Tamaño ideal para natación.",1
Un buen libro de recetas (postres),1
Precioso. Talla adecuada y rapidez en el envío,1
La compré para sustituir la clónica de mi ordenador Medium porque no era compatible con mi nueva gráfica GTX 980. Ésta si lo es y además para el tamaño que tiene la distribución de sus anclajes me ha parecido de lo mejor que tiene. Un gran producto con la calidad de siempre de AsRock.,1
Put brand new batteries in it and after a couple days the light started blinking red. Went to the store bought new batteries installed those and still blinking red nothing is inside of the trap.,0
"It was smaller than I expected, but the quality is good and it’s just as cute as the picture!",1
No matter what I do all the Quick Connects fittings leak..,0
no sella bien y las bolsas no se pueden reutilizar,0
"Envío muy rápido, embalaje perfecto, puesta la pila nada más llegar y a funcionar.",1
"El tamaño es pequeño, algunos son A4 y el más grande es máximo un A3. El plástico está bien.",0
"BUENOS DIAS, TRAS COMPROBARLO, UNA DE LAS RUEDAS ESTA PINCHADA. NO SE SI EL VENDEDOR TIENE ALGUNA SOLUCION, PERO YA NO PUEDO DEVOLVERLA AL SER UN REGALO PARA REYES. ESPERO QUE REVISEN ALGO MEJOR LA CALIDAD DEL PRODUCTO ACABADO. AUN ASI, CREO QUE ES UNA BUENA COMPRA.",0
"This is exactly what I'm looking for. However, when I put these on, there is a lot of space and extra fabric (way too big). My left hand measures at 18 cm and right hand at 19.5 cm so I ordered a size Small according to the table, but they're still too big. Would be great if these were also available in XS.",1
"Un juego muy divertido y fiel a entregas anteriores, todo perfecto.",1
El envio es nefasto. Un mes para la entrega y sin confirmacion de que no se retrase mas. Lamentable. Muy malo el servicio. Esperemos que el ahumador no.,0
"Sus ventiladores son muy ruidosos, no se puede colocar en un salón sin que moleste. Por lo demás parece decente.",0
A little deceiving from Facebook add looked like a rubber mask not plastic. Suit seems fine .,0
Gran cutter y acabados geniales. Además de funcional es bonito y cumple perfectamente el cometido esperado,1
Fue para un regalo y le encantó. Tiene un tamaño un poco mayor de una taza mug normal. El plástico se ve de buena calidad y es muy bonita,1
Pedazo de disco. Muy bueno y rápida la entrega.,1
"Tengo otro un poco mas pequeño, al que para cortar hace falta un poco de fuerza. este es muy suave, buen tacto y muy buen corte. No se resiste ninguna uña, por gorda que sea.",1
"El producto llego en un sobre acolchado, sin la caja original y sin los precintos de garantía. Vendedor nada recomendable.... Amazon me facilitó la devolución del producto.",0
Lo he usando muchísimas veces. Es excelente y fácil de manipular. Calidad de material suprema. Muy contenta.,1
Al no saber el tamaño correcto es muy dificil acertar y este era pequeño para los orificios nasales de la nariz de mi padre,0
No aprieta bien. Desde el primer día que lo probé no aguantaba el monitor que le puse que era de 7 pulgadas.,0
A mí sobrina le encantó,1
Soft and comfortable.,1
"Funciona muy bien en MacBook Air, lo detecta de manera automática y funciona correctamente. Es ligero y sencillo pero cumple su función.",1
Ayer Ha dejado de funcionar,0
Lo que no me ha gustado esquema no viene ni con cargador USB como muestra en la foto y descripción y lo otro es que tienes que comprar el cable HDMI para poder conectarlo a la TV,0
Lo usé dirante 15 días y tuve que dejarlo porque empece a notar un nudo en el estómago al poco de tomarlo que no me dejaba ni comer. Fue dejarlo y desaparecer esos síntomas.,0
I liked how easy it was to apply and made a difference right away.,1
"Hace un ruido inmenso, lo he devuelto. Además olía a quemado cuando se estaba usando y me daba miedo usarlo por la noche",0
Fue perfecta para el bebé. No paraba de moverse durmiendo y con el arrullo no se despertaba.,1
Buena relación calidad precio lo compre para un niño de 5 años y la verdad que super bien .,1
"Muy mona pero con poca cabida, yo la utilizo para dejarla en el cole con ropa de cambio y con tres prendas la revientas.",0
"great idea, if the suction would stay stuck to the mirror. i've twisted and tightened multiple times and it keeps falling off. i ended up just taking the bristle piece and hanging it from a robe hanger in my bathroom to use. i was going to return it due to the suction not working but the part that holds the hair to brush/dry works great -- if you can hang it from something.",0
"Todo perfecto,la única pega el androidtv un poco justo de aplicaciones.",1
mala calidad de imagen,0
Definitely not Carolina Reaper Peppers. These look like Thai chili peppers. Do not buy. Big waste of money.,0
"This SD card does not work as advertised. I can use it, kind of, but all operations are slow, and some functions don't work. My phone can't use it as internal storage like it's supposed to. Videos I transfer from my computer won't work (but they do when I transfer to internal storage). Netflix won't download videos to the SD card. It'll try, but the videos either won't load, or can't be recognized by Netflix, and the app will automatically change the storage location. This card came to me at least partially corrupted, and it just won't work properly.",0
My son backpack started peaking within the first week.,0
"Producto igual que en su anuncio,vendedor formal y envio super rapido,el monitor es precioso y tiene una calidad increible,pantalla muy fina,recomiendo este monitor.",1
"La estructura metálica, es muy frágil, el grosor de los tubos es fino y no resiste un día de viento ... al primer día de viento fuerte te quedas sin invernadero ... una lastima de producto parecía mejor y al llegar una decepción ... ya digo un día de viento es lo que dura esos invernaderos ... no lo recomiendo ...",0
"We bought this as a replacement for another kids instrument set, which we really liked. While it looked similar, it certainly didn't sound like the old ones. We will be returning and trying again to get the ""original"" :(",0
El vapor se gasta enseguida y sale con tan poca presión que sólo sirve para prendas finas. Prácticamente lo mismo que colgar la ropa al vapor de una ducha caliente.,0
"Hola, necesito saber como realizar la garantia de dicho producto. No puedo imprimir factura. Saludos.",0
"Es de muy buena calidad y da mucha confianza. No la recomiendo para uso en competiciones, es un poco mas grande de lo que yo necesitaba El agarre es cómodo, y no es incomoda durante el nado.",1
Muy buena calidad y precio,1
No se ajustan bien al oído,0
Buen producto y buena relación calidad precio.,1
"Lo compré porque estaban bastante bien de precio, y no me arrepiento, tiene un olor bueno y no reseca las manos como otros jabones, satisfecho con la compra.",1
"Buena succión, mejor autonomia Falta algun accesorio tipo boquilla fina y larga y es un poco complicada d usar en alfombras d pelo medio largo....",1
"It was not what I was looking, it was not the Pittsburgh Steelers own app.",0
No se pueden introducir los kms ni el tiempo totales que pudieras llevar anteriormente.,0
"Cumple , es algo más grande que uno original de gamecube y se nota que no es de la misma calidad , pero cumple y es muy bonito eso si",1
"Calidad normal, pero muy estética y sencilla. Conforme con el producto.",1
"Hacía tiempo que estaba buscando esta colonia, porque se retiró de las tiendas físicas. Encontré este aquí y aunque el plástico que protege la caja estaba dañado, el perfume se encontraba en buen estado. Huele exactamente igual que los que compraba en perfumería. Lo recomiendo totalmente.",1
"Es mas o menos lo que esperaba, unas tiras de plástico elástico para sustituir los cordones. Para mi gusto y pie las largas son demasiado largas, pero las cortas tienen la medida perfecta.",0
"Pues que ponia en la descripcion que era una funda y resulta q son pegatinas.Ahora han cambiado la descripcion,porque no soy la primera que se queja.",0
"no tiene efecto ninguno sobre las plantas,es mejor cojer abono organico en un vivero que da mejores resultados.no lo volvere a comprar.",0
"ES UNA MANGUERA CARA CASI 200 EUROS AHORA CASI 300, SE RAJO LA MANGUERA Y CUANDO QUIERO REPARARLA Y CONTACTO CON SERVICIO TECNICO NO ME DAN SOLUCION,",0
"Mucho más bonito en la foto, material de plástico",0
"Han venido una dentro de otra, cerrada con clave y no la pone en ningun lado, no puedo abrir la maleta principal",0
No cumple las expectativas de mi marido. No juega el Real Madrid y algunos equipos interesantes...decepcionante. está un poco disgustado. Porque ya lo abrimos y para probarlo...y nos dimos cuenta de este fallo.,0
"This case does NOT work with the Samsung wireless fast charger. It will charge for about three seconds then stop. I'm using the actual Samsung charger - not some other brand or generic. The only reason I bought this case is because others said it worked in the reviews and answers. This is a waste of money for me because without wireless charging, I won't use it. On the plus side - the leather feels and looks nice.",0
Exageradamente caro para lo que es. Es tan sólo un sistema de succión con jeringa. A la semana de usarlo ya no se aguantan. Los lavo y los seco y voy aumentando la presión de succión pero aún así de sueltan. La verdad que en poco tiempo los pezones empezaban a salir hacia afuera pero no puedo continuar puesto que no aguantan.,0
"Muy buena compra, le encanto a mi novia",1
"Llevo un tiempo con ella y genial, tan sólo me falta pasar el cable por un lugar más escondido y dejarlo más limpio. Fácil de configurar y buena calidad de imagen.",1
"Entrega inmediata y producto según descripción,muy contento con esta compra. La funda se adapta y el color es perfecto.Todo bien.",1
"This is not a heavy cream, it's more just a cream. Doesn't do much for my feet, one of the worst products I purchased for feet & I wear socks when I put this on to see if it works better, no. Price was good, the cream is fine for hands & feet, that's about it, doesn't do anything and isn't' thick, etc.",0
Fenomenales en lo que a dureza de las brocas. No se rompen fácil mente. Merece la pena comprarlos sin miramientos.,1
"He comprado 5 tarjetas, las he puesto en las cámaras y no funcionaban, les he solicitado la devolución de las 5 tarjetas y solo me han devuelto el dinero de 1.",0
"Como de costumbre en Amazon, el paquete ha llegado como anunciado. Muy bien",1
Son muy pequeños. ... no es lo que esperaba. ...,0
Después de informarme a través de foros y opiniones me decidí por éste modelo. Cumple con las expectativas y de momento funciona perfectamente.,1
Cumple las expectativas,1
"Lo he comprado para regalar y viene sin caja, muy cutre... El producto en si no puedo opinar ya que como he dicho es para regalar.",0
"La única pega es que llegó más tarde, por lo demás genial.",1
El cartucho lo detecta bien la maquina,1
Lo compre para mi hija y es muy dificil hacerlo girar y trabajar a la vez,0
Perfecta la mejor sin duda.,1
Esta bien para su precio pero es un poco inestable y no se sujetan bien las piezas de limar y pulir,0
I ordered wrong size these have to be bigger than what you normally wear for some reason,0
"Great for long/big back yards, slightly annoying to set up, I take it down and set it up each day so my grass doesn’t burn.",1
"Super bien , muy rapido el envio",1
"bought 3 sets (6 individual) and after a few days the first one didn’t go on anymore, 10 days later the second one failed and about 3 weeks later the 3rd one failed. looks good but I’m Very disappointed. Too expensive to buy again",0
"Recomiendo pedir una talla más , puesto que son muy justitas .",1
Love this musical.. I've watched it so many times when I was young and now that I have a 10 yr old we watch it all the time together.,1
I got this for my daughter who has really long hair and wanted to try one instead of using a regular towel. She likes it because it's so simple to use.,1
Uno ya se ha roto. Son de plástico las clavijas.,0
"Fue un regalo para navidad, y me decepcioné. En la imagen parece mas grande, para el precio que tiene, es muy pequeño. No lo volvería a comprar.",0
"Está muy chula, y cumple con su función perfectamente. Además me resulta muy bonita y práctica para llevar lo básico en la cartera sin cargarse de excesivas tarjetas o monedas. La recomiendo.",1
"Item description says ""pack of 3"" but I only received 1",0
No es como el original que viene en el bote pequeño. Es menos concentrado y cunde mucho menos,0
La tengo recién comprada pero es preciosa y muy comoda,1
Todo bien y muy rápido,1
En puerto tipo c solo sirve para cargar la batería. No carga móviles.,0
"The first lamp I purchased was defective, kept turning on its self. I sent back for a replacement without an issue, the new one came and works perfectly, looks great and adds character to the room.",1
"Tamaño adecuado, van bien",1
Práctica para desplazarse,1
Este artilugio convierte tu Pad en un portatil. Recomendaría este teclado a cualquiera que esté buscando un producto así.,1
Absorve humedad pero muy lejos de secar el pelo lo más mínimo,0
funciona perfectamente y el diseño es bonito,1
"Es un libro que en un principio no parece muy interesante, a medida que avanzas, se va haciendo interesante y acabas leyéndolo en menos de una semana",1
"No me ha gustado su tamaño,en la foto parecia más grande,tampoco me ha gustado su consistencia parece que va a durar poco. Podia venir sin que estuviera en funcionamiento ya que se gasta la pila que lleva,el embalage del producto tampoco muy bueno. Hay otros más baratos y resistentes en tienda de deportes, en fin no muy contenta con esta compra",0
I was pretty happy with the device until i noticed that it wasnt completely cutting power entirely to devices when shut off (have a led light plugged into it and device is barely still on) Due to this i am giving it two stars. Very happy otherwise,0
"El organizador está bien aunque no muy funcional porque no puedes guardar muchas cosas, los compartimentos son pequeños sobre todo los cajones, tienen poca profundidad",0
Es un producto bastante bueno,1
"Se ve fatal, es una estafa Y ya no puedo devolverlo por qué lo he instalado",0
These are fantastic. I use them with my Medela pump. No issues. Thank you very much to the people who make these because it was not even worth the bother to pump with the smallest size that Medela made. Now with these I can pump effectively.,1
Sabanas realmente muy calentitas. El problema es que ocupan mucho para almacenar.,1
"La caja está bastante bien tal y como está, aunque pintada tiene que quedar muy bonita. Las letras son preciosas aunque aún no sé como quedan después de pintarlas. El servicio de atención al cliente es bueno. Muy atentos y rápidos. Gracias",1
"Son preciosas, me encantan! si tuviera que volver a regalar copas no dudaria en volver a pedir este modelo, a mí me han gustado mucho; Si tengo que poner un pero, es que pensaba que el cofre cabian las copas dentro pero por lo demás todo perfecto.",1
"Did not realize this shipped from China, be prepared to wait forever to receive the item.",0
"I was obsessed with this lighter for a week, until it stopped working... piece of junk, STAY AWAY!",0
"Fatal, el producto llegó roto...",0
Al principio si parece que funcionaba y los gatos no se acercaban; pero al de un par de semanas es como si se acostumbraran y volvian a estar dando paseos por la terraza,0
I was so excited to receive these since they’ve been discontinued and no longer in stores. I did not expect these to arrive unpackaged. They should have been in the original package that is sealed. I’m hesitant to use them not knowing if they’ve been tampered with.,0
"Calidad pésima , mal producto no recomiendo para nada",0
I had no problems with this product and would recommend it to friends and family,1
Trasto inútil y dolor de cuello asegurado.directo a la basura!!!!!!!!,0
"Una tomadura de pelo, acabo de abrir el producto y precintado esto viene en su interior. Quedo a la espera de alguna explicación por su parte",0
"El producto cumple con lo especificado, el paquete llegó en las fechas solicitadas. Muy recomendable el vendedor y el producto llega en perfectas condiciones",1
I am a stylist and purchased this dryer to use on clients. Within a week the medium tempature stoped working so it only shot cold air and hot air. Then about two weeks after that the hot air came out super hot. I would only recommend this for home use. It is not meant to be used multiple times,0
Todo correcto como en la foto,1
Todo me ha gustado.gracias,1
Me a gustado el estilo y buen precio,1
"No se puede colgar el teléfono cuando llamas o te llaman, se queda totalmente en negro y no puedes hacer nada. Ni altavoz, ni teclas ni nada",0
"Quería squishys, y el material de estos es una goma nada esponjosa cono debería ser.",0
Cheap pieces of crap! They did not stick well to the controller. Would not recommend. My 11 year old ended up taking them off because they were just that bad!,0
"Es algo estrecho pero del resto genial, el acabado es muy bonito y de puede poner en cualquier sitio o colgarlo en la pared, Perfecto para todas las edades aunque en lo contrario esté inglés los encontré más baratos.",1
"Queda tal y como imaginaba. Lo unico que no me gusta del todo es que el forro de la parte del pecho no es enterizo y por lo tanto se puede mover. Por lo demas, genial. El tejido es super agradable.",1
"It did an o.k. job, not that impressed.",1
"Funcionamiento muy rápido y fino. Duración de la batería correcta si no le das mucha caña, aunque como viene con el cargador Turbo Power, en poco rato de carga puedes seguir usando el móvil durante unas cuantas horas. Una de las pegas que le encuentro es la elevada intensidad de la vibración. Se puede desactivar de las llamadas pero no de todas las notificaciones (tienes que desactivarla desde cada app, eso si la app te lo permite, por ejemplo, wallapop no tiene esa opción). Hay otra pega, echo de menos un Led de notificaciones.",1
Great product especially if you live in an apartment or dorm. Only con is sometimes there is lint on the clothes after they are washed and dried. Dryer works well but you usually have to wait a day for the clothes to be dry enough to wear.,1
Muy pequeña pero por el precio bueno,0
"Sabía que eran productos pequeños, pero.... Tanto??????? Cálida buena, precio caro para lo que esperaba. Rapidez en la entrega.",0
La tengo desde hace dos meses y ya se me ha rajado un trozo de ella. No es resistente. Es frajil.,0
Es muy bueno...me dejó el pelo suave e hidratado...,1
"Estoy muy contento con la compra, lo compre para mi mujer y la verdad es que acerté totalmente. Para quien busque un estimulo extra es perfecto, cena noche de hotel y venga a lo loco. Relación calidad precio insuperable.",1
"Muy buena pantalla, buena calidad de colores y precio.",1
"El producto está genial. Muy fácil de poner y no deja burbujas. Protector genial nunca se me a roto la pantalla pero se ve que protege muy bien y lo mejor de todo es el precio mucho más baratas que en cualquier sitio y de buena calidad fácil de poner.Protector de muy buena calidad, mejor incluso que la que he tenido anteriormente.",1
Hace su servicio y fácil de usar,1
"Bien, correcto para lo que vale",1
La batería funciona muy bien con mi cámara Nikon 3400,1
"De la tarjeta no tengo queja alguna, pero del servicio de Amazon en cuanto al empaquetado.. Fatal. Llegó la caja sin envoltorio, con la etiqueta de datos pegada directamente encima lo que ha dejado el pegamento y al ser un regalo, es previsible que el papel regalo se pegue. Nunca me había sucedido, espero que no se convierta en una costumbre.",0
"Es útil, tanto como el analógico, para asados, rellenos, etc.El de Termomix vale más de 100€, tiene blutoo, me parece una solemne barbaridad.",1
El producto n me ha llegado y lo he pagado. Tendría que haber llegado el 7 de marzo como máximo y ya estamos a 10 de abril.,0
Inútil. Lo compré para q peque se aprendiera países de Europa. Las piezas no encajan y se desespera. Y encima están dobladas muchas. No merece la pena,0
"not working for me and after taste is terrible, so make sure to take with meals....",0
"Una compra genial y totalmente recomendable. He estado 5 dias esquiando y se adaptan perfectamente al pie, dan calor y no molestan nada con las botas de esquí. Tengo un 43 y cogí la talla anterior tal y como ponía un comentario y todo perfecto, totalmente recomendable.",1
Es suave y precio aceptable,1
Since I got it out of the package it didn't work at all. Couldn't even press the button because it was stuck. Returned. Very disappointed.,0
"No cumple nada de lo que pone en la descripción. Esto no es HULE, es un trozo de plástico endeble, como las bolsas de basura que se estropea con mirarlo. Para que te vendan este trozo de plástico y te cobren 10 eurazos hay que no tener vergüenza. Es una mierda.",0
"Fatal la suela de este calcetín se rompe el primer día de piscina, muy poco resistente, fatal",0
"El cable tras 15 días de uso no lo reconoce el iphone, viene un embalaje original de Apple pero después de 15 días que no te lo reconozca huele un poco raro.",0
"Pues cumpel su función, se pegan bien (en mi caso costaba despegarlas del soporte, no estaban bien recortadas) pero el crio que esta encantado y alucinaba con ver tantos animales por la habitación, así que si él esta contento me doy por satisfecho.",1
Era un regalo y a la persona le encantó tanto su diseño como su olor. Todo bien en cuanto al envío.,1
"Just like sucking large particles, I don't seem to see signs of blockage. This is the premise that I like it.",1
Perfecto. Muy bonito y se adapta al Real.,1
"Aún no los he usado durante una carga completa pero, la calidad de sonido es un poco peor de lo que me esperaba. Parecen de buena calidad. La entrada del cargador tiene una compuerta de goma que me inspira poca confianza...",1
Encaja bastante bien en iPhone 8 plus. Fácil de instalar. Llegó muy rápido. Buen precio.. todo perfecto. Mil gracias a Amazon.,1
la bateria se agota en menos de 24 horas,0
"This is not keeping time, we have replaced the battery twice, checks the hands and cannot understand why it won't work!!!",0
"Este cristal templado no es para este modelo de movil, alomejor para el lite, pero esta claro que para el normal se le queda pequeño .",0
"la visión del humor volátil mas presente que nunca en estás entrañables y divertidas viñetas, excelente regalo para estás fiestas",1
Está súper bien. Se agarra con firmeza y seguridad y es muy versátil porque lo hace con una goma que se ajusta a la perfección. Muy buen producto,1
"Me ha parecido muy práctica y versátil, la recomiendo",1
Después de probar varios sacamocos me quedo con este sin duda! 100% recomendable para Los bebés higiene en oídos y nariz!,1
Producto malísimo. Se escucha entrecortado cada dos por tres. Me saca los nervios cada vez que intento utilizarlo,0
"Tras poco más de dos meses instalado y habiendo impreso menos de 20 páginas los cartuchos no imprimen, no valen la pena, volveré a lo originales",0
Material muy endeble no sirve para nada,0
Esta muy bien calidad precio,1
Me ha encantado el producto Muy bien el envoltorio para que el paquete no sufra golpes El envío súper rápido,1
"Los juegos funcionan perfectamente que es lo que importa, no dan problemas con la consola. El que te gusten o no depende de cada persona y gustos.",1
"Seamos sinceros: esta máscara parece más de Halloween que de relax, pero el caso es que funciona. Basta con 10 minutos en el congelador para que su aplicación sea de lo más relajante para el rostro. Ignoro si los imanes que incluye sirven para algo o no, pero solo con la acción del frío y la comodidad de su uso, se trata de un producto que merece la pena.",1
"El mando es genial, funciona igual que el original y ademas es mas comodo porque en la parte de atras para el agarre tiene la forma de los dedos y es muy comodo, lo he probado bastante y los botones funcionan muy bien, además se ha cargado bastante veloz y la batería dura mucho, lo recomiendo, calidad-precio es un producto excelente.",1
"Lo tenía para devolución, pero se me pasó el tiempo... NO SIRVE",0
"If you want less stopping power, then buy these. At first, these pads seemed the closest thing to an original pad, but with less dust. Then I drove when it was cold and wet and I lost all brakes. I have tried 4 different brake pads on the XC90 and these Bosch pads are good when warm and dry, but the worst of them all when cold and wet. Imagine you need to make an emergency stop when it is raining or snowing, good luck. I had to remember to keep on tapping on the brakes before stopping to be safe. If you live in Arizona, this would probably work. If you live where you get wet or snow seasons, I would not recommend these pads.",0
Product is innacurate. Temperature off by several degrees.,0
En unas horas mi perro ya lo había roto y sacado la cuerda que lleva dentro. Compramos al mismo tiempo un oso de la misma marca y éste aún lo tiene intacto.,0
"Buscaba una impresora para casa de fácil manejo y económica. En la calidad de impresión es donde nos hemos dado cuenta que esta el precio. No sale nítido, muy pixelado y borroso, y los colores no son de muy buena calidad.",0
"Viene el sillón roto, al abrirlo para montarselo para el día de Reyes nos hemos dado cuenta que está roto 😡",0
"Se colocan como una pegatina, vienen separadas palabra por parada. Se pegan de forma rapida y sencilla y no se despegan en una pared lisa. Lo unico malo es que el tamaño es algo pequeño, he tenido que dejar mas espaciadas las palabras para que ocupase mas el espacio de la pared.",1
Menudo chasco!! El juego es de mala calidad y aparte no viene en una caja de juguetes correspondiente sino en una blanca cutre. Era un regalo para una niña de 8 años y parece que se lo he cogido en los chinos o peor que lo he comprado por wallapop y metido en cualquier caja. He solicitado la devolución por supuesto,0
Esto no me a llegado todavía después de un mes.,0
"Si lo que necesitas es una boligrafo para pintar sobre pizarra, ésta no es la mejor opción. Pinta con escasa calidad y apenas se distingue. Al final tuve que ir a una tienda y comprar uno nuevo. El envío fue confuso, llego rápido pero era casi imposible de hacerle seguimiento.",0
"No entiendo porqué me lo han enviado sin la tapa de abajo y encima con el cierre roto y en color blanco... Solicité cambio y me volvió a llegar sin la tapa de abajo, aunque esta vez en el color correcto, lo he devuelto.",0
"Bastante bien para el precio, una funda normal y corriente...",1
al introducir las placas el plastico que las soportaba se rompia a trocitos Así que la devolvi,0
"Se podría decir que es una pieza de coleccionista que un juguete, es espectacular por tamaño y por los materiales, me ha gustado más a mi que a mi hijo, me da hasta lastima cuando se le cae al suelo.",1
Las instrucciones vienen en inglés y no se programarlo. He visto un video en internet pero no t dice como hacerlo...solo t muestra las partes . Necesitaria saber más sobre este producto....porque su dinero a costado,1
El protector no cubre toda la superficie de la pantalla,0
"Tengo un renault megane y no me vale para mi coche, el vendedor no pone más que problemas ósea que no le compraré mas a él",0
Didn't fit well and it was not as sturdy as expected,0
Muy mal el repartidor me ha llamado y no ha venido y ahora pone que se entregará la semana que viene muy mal,0
"No se si será bueno o malo , yo he pagado por un producto nuevo , no de segunda mano Es decir el paquete venía pegado con un cello y roto la pila venía colocada en el aparato no en su lugar original En fin lo podía haber comprado en mil anuncios",0
So far so good. They fit my daughter just right and look very nice.,1
"Estéticamente el reloj está muy bien resuelto. Es bonito y discreto. Si estás acostumbrado a relojes grandes éste te puede sorprender por pequeño, pero para mi gusto es ideal para hacer deporte. Muy ligero también. Pero he tenido dos unidades con lo que para mi es un defecto, una pequeña holgura en la manecilla de los minutos. La correa se deteriora en seguida y ese look mate y aterciopelado en seguida queda pulido y brillante por zonas. Además el único botón que tiene ha perdido recorrido en cuestión de 2 semanas. Es como si no supieras si estás pulsando o no. Mala calidad para un reloj de ese precio",0
Un libro de regalo perfecto.es muy útil para unas tardes fin de semana para cambiar tu rutina de comidas .fantástico,1
Great quality but too wide to fit BBQ Galore Grand Turbo 4 burner with 2 searing bars.,1
Sólo llegó uno. Alguien se quedó los otros 9.,0
Vienen solo 6 hojas. 2 por grosor,0
"Le pongo una estrella porque sino no puedo opinar. El artículo nunca me llegó, estuve esperándolo por más de un mes. Escribí al vendedor y me devolvió el dinero, pero es que yo necesita esa pieza para poder terminar el vestido que me estaba haciendo. Finalmente tuve que ir a comprar la pieza en una tienda y tuve que pagar más por ella. Descontenta porque no llegó pero por lo menos recuperé mi dinero.",0
"Se deshilacha un poco el algodón, pero por lo demás es lo que se espera de unos bastoncillos.",1
No puedo opinar porque no me lo han mandado.,0
Perfecto y muy muy calentitos,1
Los cartuchos llegaron en el plazo indicado y la referencia era la correcta; ya los hemos pedido en varias ocasiones por su calidad/precio.,1
"Estoy esperando hace 3 meses y aún no me llega , ni haciendo la reclamación",0
"El estuche de plástico se agradece, pero el sistema de sujeción a presión acabará partiendo las pestañas...de resto cumple bien.",1
El color es bastante parecido a la imagen pero cuadro enchufas al teléfono no suele enganchar bien y se sale la clavija,1
